Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 58,38,54,20,50,50,41,0,70,35,30,184,0,0,2021-09-13 18:30:00
Part 58,58,22,51,50,0,0,41,39,37,17,141,85,0,2021-09-14 17:30:00
Part 58,34,46,49,0,0,47,36,39,18,18,208,0,0,2021-09-15 16:33:00
Part 58,48,50,0,0,46,36,40,18,70,29,0,32,48,2021-09-16 17:06:00
Part 58,54,0,0,0,0,0,0,50,41,0,38,20,69,2021-09-17 06:32:00
Part 58,54,0,0,0,0,0,0,50,41,0,38,20,69,2021-09-18 07:13:00
Part 58,54,0,0,0,0,0,0,50,41,0,38,20,69,2021-09-19 06:30:00
Part 58,54,0,0,0,0,0,0,50,41,0,38,20,69,2021-09-20 06:29:00
Part 58,54,0,0,0,0,0,0,50,41,0,38,20,69,2021-09-21 06:31:00
Part 58,54,0,0,0,0,0,0,50,41,0,38,20,69,2021-09-22 06:33:00
Part 58,54,0,0,0,0,0,0,50,41,0,38,20,69,2021-09-23 06:35:00
Part 58,54,0,0,0,0,0,0,50,41,0,38,20,69,2021-09-24 06:33:00
Part 58,54,0,0,0,0,0,0,50,41,0,38,20,69,2021-09-25 15:38:00
Part 58,54,0,0,0,0,0,0,50,41,0,38,20,69,2021-09-26 06:28:00
Part 58,39,32,66,26,36,37,0,30,29,42,41,47,24,2021-09-27 12:58:00
Part 58,35,52,39,46,0,0,59,29,31,31,38,41,0,2021-09-28 18:00:00
Part 58,58,59,35,0,0,58,30,32,50,49,48,0,48,2021-09-29 11:58:00
Part 58,76,47,0,0,58,30,37,50,49,53,0,52,15,2021-09-30 17:34:00
Part 58,47,0,0,64,35,31,50,51,46,0,44,25,10,2021-10-01 07:08:00
Part 58,0,0,63,41,21,50,51,46,0,47,18,14,0,2021-10-02 08:35:00
Part 58,0,0,63,41,21,50,51,46,0,47,18,14,0,2021-10-03 07:03:00
Part 58,63,41,21,50,51,46,0,47,18,14,0,0,0,2021-10-04 16:30:00
Part 58,48,3,30,9,0,0,0,23,44,53,63,36,0,2021-10-05 10:29:00
Part 58,20,30,9,0,0,0,35,45,63,62,23,0,19,2021-10-06 18:34:00
Part 58,30,14,0,0,0,36,52,63,48,26,0,21,29,2021-10-07 17:32:00
Part 58,17,0,0,0,54,45,59,41,0,0,26,19,31,2021-10-08 15:05:00
Part 58,17,0,0,0,54,45,59,41,0,0,26,19,31,2021-10-09 07:05:00
Part 58,17,0,0,0,54,45,59,41,0,0,26,19,31,2021-10-10 06:29:00
Part 58,17,0,0,0,54,45,59,41,0,0,26,19,31,2021-10-11 06:28:00
Part 58,67,38,54,46,0,0,25,18,32,24,22,7,0,2021-10-12 11:34:00
Part 58,63,39,40,0,0,23,27,25,29,23,6,0,5,2021-10-13 12:38:00
Part 58,69,20,0,0,19,26,17,37,22,10,0,7,0,2021-10-14 16:30:00
Part 58,28,0,0,19,27,16,33,23,12,0,52,48,53,2021-10-15 15:34:00
Part 58,0,0,22,27,14,38,18,12,0,48,53,56,33,2021-10-16 07:42:00
Part 58,0,0,22,27,14,38,18,12,0,48,53,56,33,2021-10-17 06:36:00
Part 58,22,27,14,38,18,12,0,48,53,56,33,0,0,2021-10-18 16:38:00
Part 58,24,19,36,17,0,0,17,43,54,58,35,0,0,2021-10-19 15:57:00
Part 58,22,36,17,0,0,17,43,52,43,54,0,0,26,2021-10-20 16:01:00
Part 58,26,39,0,0,6,32,55,42,39,0,0,41,20,2021-10-21 15:01:00
Part 58,34,0,0,70,62,37,42,27,0,0,29,14,22,2021-10-22 16:03:00
Part 58,34,0,0,70,62,37,42,27,0,0,29,14,22,2021-10-23 07:08:00
Part 58,34,0,0,70,62,37,42,27,0,0,29,14,22,2021-10-24 06:33:00
Part 58,12,51,37,31,16,0,0,63,33,27,36,14,0,2021-10-25 17:29:00
Part 58,53,35,34,16,0,0,58,33,28,42,8,1,0,2021-10-26 06:33:00
Part 58,53,29,19,0,0,60,33,28,36,28,30,0,32,2021-10-27 06:39:00
Part 58,44,29,0,0,57,32,43,33,32,28,0,24,23,2021-10-28 16:26:00
Part 58,47,0,0,54,33,30,37,22,26,0,27,32,11,2021-10-29 15:38:00
Part 58,47,0,0,54,33,30,37,22,26,0,27,32,11,2021-10-30 07:04:00
Part 58,67,35,30,39,21,28,0,25,31,11,3,0,0,2021-11-01 07:03:00
