Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 55,1,0,0,0,0,2,0,0,0,0,0,79,31,2021-09-13 18:30:00
Part 55,1,0,0,0,0,0,2,0,0,0,0,0,0,2021-09-14 17:30:00
Part 55,1,0,0,0,0,2,0,0,0,8,12,0,12,2021-09-15 16:33:00
Part 55,0,0,0,0,2,0,0,0,6,12,0,18,32,2021-09-16 17:06:00
Part 55,0,0,0,0,0,0,0,2,0,0,0,0,0,2021-09-17 06:32:00
Part 55,0,0,0,0,0,0,0,2,0,0,0,0,0,2021-09-18 07:13:00
Part 55,0,0,0,0,0,0,0,2,0,0,0,0,0,2021-09-19 06:30:00
Part 55,0,0,0,0,0,0,0,2,0,0,0,0,0,2021-09-20 06:29:00
Part 55,0,0,0,0,0,0,0,2,0,0,0,0,0,2021-09-21 06:31:00
Part 55,0,0,0,0,0,0,0,2,0,0,0,0,0,2021-09-22 06:33:00
Part 55,0,0,0,0,0,0,0,2,0,0,0,0,0,2021-09-23 06:35:00
Part 55,0,0,0,0,0,0,0,2,0,0,0,0,0,2021-09-24 06:33:00
Part 55,0,0,0,0,0,0,0,2,0,0,0,0,0,2021-09-25 15:38:00
Part 55,0,0,0,0,0,0,0,2,0,0,0,0,0,2021-09-26 06:28:00
Part 55,0,0,0,18,18,32,0,13,9,20,0,0,0,2021-09-27 12:58:00
Part 55,0,0,18,18,0,0,32,14,14,14,0,0,0,2021-09-28 18:00:00
Part 55,0,18,18,0,0,32,17,20,5,0,0,0,0,2021-09-29 11:58:00
Part 55,17,19,0,0,33,20,19,2,0,0,0,1,6,2021-09-30 17:34:00
Part 55,21,0,0,30,17,8,20,0,0,0,0,7,0,2021-10-01 07:08:00
Part 55,0,0,29,19,22,6,0,0,0,0,6,1,0,2021-10-02 08:35:00
Part 55,0,0,29,19,22,6,0,0,0,0,6,1,0,2021-10-03 07:03:00
Part 55,29,19,22,6,0,0,0,0,6,1,0,0,0,2021-10-04 16:30:00
Part 55,21,10,5,7,0,0,0,20,1,0,0,0,0,2021-10-05 10:29:00
Part 55,18,4,8,0,0,0,20,0,0,0,0,0,7,2021-10-06 18:34:00
Part 55,8,6,0,0,0,22,0,0,0,0,0,7,0,2021-10-07 17:32:00
Part 55,8,0,0,0,13,9,0,0,0,0,0,7,0,2021-10-08 15:05:00
Part 55,8,0,0,0,13,9,0,0,0,0,0,7,0,2021-10-09 07:05:00
Part 55,8,0,0,0,13,9,0,0,0,0,0,7,0,2021-10-10 06:29:00
Part 55,8,0,0,0,13,9,0,0,0,0,0,7,0,2021-10-11 06:28:00
Part 55,17,9,0,0,0,0,0,7,0,0,0,0,0,2021-10-12 11:34:00
Part 55,14,0,0,0,0,0,7,0,0,0,20,0,3,2021-10-13 12:38:00
Part 55,1,0,0,0,0,7,0,0,0,14,0,9,0,2021-10-14 16:30:00
Part 55,1,0,0,0,6,1,0,0,14,0,9,0,0,2021-10-15 15:34:00
Part 55,0,0,1,6,1,0,0,14,0,10,0,0,0,2021-10-16 07:42:00
Part 55,0,0,1,6,1,0,0,14,0,10,0,0,0,2021-10-17 06:36:00
Part 55,1,6,1,0,0,14,0,10,0,0,0,0,0,2021-10-18 16:38:00
Part 55,7,1,0,0,0,0,11,13,0,0,0,0,0,2021-10-19 15:57:00
Part 55,1,0,0,0,0,11,12,1,0,0,0,0,0,2021-10-20 16:01:00
Part 55,0,0,0,0,11,12,1,0,0,0,0,0,0,2021-10-21 15:01:00
Part 55,4,0,0,11,9,0,0,0,0,0,0,0,0,2021-10-22 16:03:00
Part 55,4,0,0,11,9,0,0,0,0,0,0,0,0,2021-10-23 07:08:00
Part 55,4,0,0,11,9,0,0,0,0,0,0,0,0,2021-10-24 06:33:00
Part 55,10,2,5,0,5,0,0,0,0,0,0,0,0,2021-10-25 17:29:00
Part 55,3,4,0,5,0,0,0,0,0,0,0,0,0,2021-10-26 06:33:00
Part 55,3,2,5,0,0,0,0,0,0,0,0,0,0,2021-10-27 06:39:00
Part 55,3,2,0,0,3,0,0,0,0,0,0,0,0,2021-10-28 16:26:00
Part 55,4,0,0,3,0,0,0,0,0,0,0,0,0,2021-10-29 15:38:00
Part 55,4,0,0,3,0,0,0,0,0,0,0,0,0,2021-10-30 07:04:00
Part 55,5,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-01 07:03:00
