Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 100,38,20,2,1,2,0,0,0,0,0,0,0,0,2021-09-13 18:30:00
Part 100,35,4,27,43,0,0,0,0,0,0,0,0,0,2021-09-14 17:30:00
Part 100,40,76,1,0,0,0,0,0,0,0,0,0,11,2021-09-15 16:33:00
Part 100,38,78,0,0,0,0,0,0,0,0,0,1,9,2021-09-16 17:06:00
Part 100,21,0,0,0,0,0,0,0,0,0,95,3,11,2021-09-17 06:32:00
Part 100,21,0,0,0,0,0,0,0,0,0,95,3,11,2021-09-18 07:13:00
Part 100,21,0,0,0,0,0,0,0,0,0,95,3,11,2021-09-19 06:30:00
Part 100,21,0,0,0,0,0,0,0,0,0,95,3,11,2021-09-20 06:29:00
Part 100,21,0,0,0,0,0,0,0,0,0,95,3,11,2021-09-21 06:31:00
Part 100,21,0,0,0,0,0,0,0,0,0,95,3,11,2021-09-22 06:33:00
Part 100,21,0,0,0,0,0,0,0,0,0,95,3,11,2021-09-23 06:35:00
Part 100,21,0,0,0,0,0,0,0,0,0,95,3,11,2021-09-24 06:33:00
Part 100,21,0,0,0,0,0,0,0,0,0,95,3,11,2021-09-25 15:38:00
Part 100,21,0,0,0,0,0,0,0,0,0,95,3,11,2021-09-26 06:28:00
Part 100,6,15,95,3,8,0,0,9,0,0,0,0,0,2021-09-27 12:58:00
Part 100,16,33,40,28,0,0,14,0,0,0,0,0,0,2021-09-28 18:00:00
Part 100,28,43,32,0,0,14,0,0,0,0,0,0,0,2021-09-29 11:58:00
Part 100,48,37,0,0,14,0,0,0,0,0,0,0,0,2021-09-30 17:34:00
Part 100,39,0,0,14,0,0,0,0,0,0,0,0,0,2021-10-01 07:08:00
Part 100,0,0,22,0,0,0,0,0,0,0,0,0,0,2021-10-02 08:35:00
Part 100,0,0,22,0,0,0,0,0,0,0,0,0,0,2021-10-03 07:03:00
Part 100,22,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-04 16:30:00
Part 100,8,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-05 10:29:00
Part 100,2,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-06 18:34:00
Part 100,1,0,0,0,0,0,0,0,0,0,0,0,2,2021-10-07 17:32:00
Part 100,1,0,0,0,0,0,0,0,0,0,0,7,15,2021-10-08 15:05:00
Part 100,1,0,0,0,0,0,0,0,0,0,0,7,15,2021-10-09 07:05:00
Part 100,1,0,0,0,0,0,0,0,0,0,0,7,15,2021-10-10 06:29:00
Part 100,1,0,0,0,0,0,0,0,0,0,0,7,15,2021-10-11 06:28:00
Part 100,0,0,0,0,0,0,6,13,12,15,0,0,0,2021-10-12 11:34:00
Part 100,0,0,0,0,0,7,14,11,14,0,0,0,9,2021-10-13 12:38:00
Part 100,0,0,0,0,5,13,11,13,4,0,0,9,15,2021-10-14 16:30:00
Part 100,0,0,0,5,15,12,14,0,0,0,9,15,26,2021-10-15 15:34:00
Part 100,0,0,5,16,11,14,0,0,0,9,15,26,14,2021-10-16 07:42:00
Part 100,0,0,5,16,11,14,0,0,0,9,15,26,14,2021-10-17 06:36:00
Part 100,5,15,12,14,0,0,0,9,14,27,14,1,0,2021-10-18 16:38:00
Part 100,15,11,14,2,0,0,9,13,28,13,1,0,0,2021-10-19 15:57:00
Part 100,16,16,1,0,0,8,15,26,14,0,0,0,7,2021-10-20 16:01:00
Part 100,23,1,0,0,8,15,26,14,0,0,0,4,7,2021-10-21 15:01:00
Part 100,0,0,0,1,8,25,18,12,0,0,2,5,6,2021-10-22 16:03:00
Part 100,0,0,0,1,8,25,18,12,0,0,2,5,6,2021-10-23 07:08:00
Part 100,0,0,0,1,8,25,18,12,0,0,2,5,6,2021-10-24 06:33:00
Part 100,1,5,31,18,15,0,0,1,6,4,14,21,0,2021-10-25 17:29:00
Part 100,6,24,23,11,0,0,1,11,4,10,26,0,0,2021-10-26 06:33:00
Part 100,27,22,11,0,0,1,11,8,27,12,0,0,30,2021-10-27 06:39:00
Part 100,33,11,0,0,1,11,9,27,11,0,0,24,19,2021-10-28 16:26:00
Part 100,23,0,0,0,0,0,1,4,0,0,7,17,20,2021-10-29 15:38:00
Part 100,23,0,0,0,0,0,1,4,0,0,7,17,20,2021-10-30 07:04:00
Part 100,0,0,0,0,0,0,0,14,17,33,14,19,0,2021-11-01 07:03:00
