Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 18,180,117,117,125,187,152,0,148,177,186,182,158,0,2021-09-13 18:30:00
Part 18,121,72,79,79,127,0,193,147,148,181,186,0,0,2021-09-14 17:30:00
Part 18,84,87,99,169,0,171,151,152,156,165,0,0,165,2021-09-15 16:33:00
Part 18,100,100,139,0,114,191,156,159,170,0,0,166,153,2021-09-16 17:06:00
Part 18,107,145,0,0,0,0,0,0,0,0,109,188,186,2021-09-17 06:32:00
Part 18,107,145,0,0,0,0,0,0,0,0,109,188,186,2021-09-18 07:13:00
Part 18,107,145,0,0,0,0,0,0,0,0,109,188,186,2021-09-19 06:30:00
Part 18,107,145,0,0,0,0,0,0,0,0,109,188,186,2021-09-20 06:29:00
Part 18,107,145,0,0,0,0,0,0,0,0,109,188,186,2021-09-21 06:31:00
Part 18,107,145,0,0,0,0,0,0,0,0,109,188,186,2021-09-22 06:33:00
Part 18,107,145,0,0,0,0,0,0,0,0,109,188,186,2021-09-23 06:35:00
Part 18,107,145,0,0,0,0,0,0,0,0,109,188,186,2021-09-24 06:33:00
Part 18,107,145,0,0,0,0,0,0,0,0,109,188,186,2021-09-25 15:38:00
Part 18,107,145,0,0,0,0,0,0,0,0,109,188,186,2021-09-26 06:28:00
Part 18,127,111,108,120,264,0,0,265,254,304,297,272,0,2021-09-27 12:58:00
Part 18,131,118,128,159,0,0,190,256,240,215,256,0,0,2021-09-28 18:00:00
Part 18,125,124,143,0,0,112,142,193,191,180,0,0,0,2021-09-29 11:58:00
Part 18,125,158,0,0,117,118,131,120,129,0,0,0,186,2021-09-30 17:34:00
Part 18,160,0,0,124,119,176,139,165,0,0,0,177,124,2021-10-01 07:08:00
Part 18,0,0,146,117,165,147,148,0,0,0,181,141,121,2021-10-02 08:35:00
Part 18,0,0,146,117,165,147,148,0,0,0,181,141,121,2021-10-03 07:03:00
Part 18,146,117,165,147,148,0,0,0,181,141,121,118,0,2021-10-04 16:30:00
Part 18,123,153,160,127,123,0,0,137,128,129,157,0,0,2021-10-05 10:29:00
Part 18,153,165,126,125,0,0,133,131,120,159,0,0,135,2021-10-06 18:34:00
Part 18,181,132,127,0,0,139,143,117,161,0,0,132,154,2021-10-07 17:32:00
Part 18,151,131,0,0,132,99,89,105,0,0,123,133,141,2021-10-08 15:05:00
Part 18,151,131,0,0,132,99,89,105,0,0,123,133,141,2021-10-09 07:05:00
Part 18,151,131,0,0,132,99,89,105,0,0,123,133,141,2021-10-10 06:29:00
Part 18,151,131,0,0,132,99,89,105,0,0,123,133,141,2021-10-11 06:28:00
Part 18,127,114,91,83,0,0,126,130,114,118,119,0,0,2021-10-12 11:34:00
Part 18,131,86,86,103,0,136,119,118,118,92,0,0,102,2021-10-13 12:38:00
Part 18,106,85,101,0,136,119,117,119,115,0,0,75,230,2021-10-14 16:30:00
Part 18,102,98,0,131,123,115,119,128,0,0,59,226,195,2021-10-15 15:34:00
Part 18,108,0,131,125,96,86,85,0,0,86,73,76,81,2021-10-16 07:42:00
Part 18,108,0,131,125,96,86,85,0,0,86,73,76,81,2021-10-17 06:36:00
Part 18,150,127,98,80,73,0,0,77,69,74,81,83,0,2021-10-18 16:38:00
Part 18,135,88,77,79,84,0,74,80,80,80,75,0,0,2021-10-19 15:57:00
Part 18,102,78,78,86,0,68,71,83,80,90,0,0,95,2021-10-20 16:01:00
Part 18,99,92,88,0,68,78,81,76,77,0,0,110,236,2021-10-21 15:01:00
Part 18,98,91,0,72,78,83,74,78,0,0,58,199,159,2021-10-22 16:03:00
Part 18,98,91,0,72,78,83,74,78,0,0,58,199,159,2021-10-23 07:08:00
Part 18,98,91,0,72,78,83,74,78,0,0,58,199,159,2021-10-24 06:33:00
Part 18,78,79,86,73,75,0,0,46,211,179,156,194,0,2021-10-25 17:29:00
Part 18,76,84,75,76,98,0,140,140,139,143,147,0,0,2021-10-26 06:33:00
Part 18,96,80,74,78,0,141,147,144,142,147,0,0,146,2021-10-27 06:39:00
Part 18,92,76,74,0,119,118,121,122,114,0,0,113,122,2021-10-28 16:26:00
Part 18,91,92,0,119,119,122,124,122,0,0,124,144,158,2021-10-29 15:38:00
Part 18,91,92,0,119,119,122,124,122,0,0,124,144,158,2021-10-30 07:04:00
Part 18,130,118,140,138,131,0,0,125,129,143,153,180,0,2021-11-01 07:03:00
