Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 99,124,58,4,17,0,0,0,0,0,0,0,0,0,2021-09-13 18:30:00
Part 99,150,45,10,27,0,0,0,0,0,0,0,0,0,2021-09-14 17:30:00
Part 99,48,73,0,0,0,0,0,0,0,0,0,0,0,2021-09-15 16:33:00
Part 99,39,81,0,0,0,0,0,0,0,0,0,0,0,2021-09-16 17:06:00
Part 99,48,0,0,0,0,0,0,0,0,0,72,0,0,2021-09-17 06:32:00
Part 99,48,0,0,0,0,0,0,0,0,0,72,0,0,2021-09-18 07:13:00
Part 99,48,0,0,0,0,0,0,0,0,0,72,0,0,2021-09-19 06:30:00
Part 99,48,0,0,0,0,0,0,0,0,0,72,0,0,2021-09-20 06:29:00
Part 99,48,0,0,0,0,0,0,0,0,0,72,0,0,2021-09-21 06:31:00
Part 99,48,0,0,0,0,0,0,0,0,0,72,0,0,2021-09-22 06:33:00
Part 99,48,0,0,0,0,0,0,0,0,0,72,0,0,2021-09-23 06:35:00
Part 99,48,0,0,0,0,0,0,0,0,0,72,0,0,2021-09-24 06:33:00
Part 99,48,0,0,0,0,0,0,0,0,0,72,0,0,2021-09-25 15:38:00
Part 99,48,0,0,0,0,0,0,0,0,0,72,0,0,2021-09-26 06:28:00
Part 99,30,50,40,0,0,0,0,2,0,0,0,0,0,2021-09-27 12:58:00
Part 99,49,32,8,10,0,0,2,0,0,0,0,0,0,2021-09-28 18:00:00
Part 99,57,5,13,0,0,2,0,0,0,0,0,0,0,2021-09-29 11:58:00
Part 99,11,13,0,0,2,0,0,0,0,0,0,0,0,2021-09-30 17:34:00
Part 99,15,0,0,2,0,0,0,0,0,0,0,0,0,2021-10-01 07:08:00
Part 99,0,0,5,1,0,0,0,0,0,1,0,0,0,2021-10-02 08:35:00
Part 99,0,0,5,1,0,0,0,0,0,1,0,0,0,2021-10-03 07:03:00
Part 99,5,1,0,0,0,0,0,1,0,0,0,20,0,2021-10-04 16:30:00
Part 99,1,0,0,0,0,0,0,0,0,0,20,0,0,2021-10-05 10:29:00
Part 99,0,0,0,0,0,0,0,0,0,0,0,0,21,2021-10-06 18:34:00
Part 99,0,0,0,0,0,0,0,0,1,0,0,0,22,2021-10-07 17:32:00
Part 99,0,0,0,0,0,0,0,1,0,0,20,12,5,2021-10-08 15:05:00
Part 99,0,0,0,0,0,0,0,1,0,0,20,12,5,2021-10-09 07:05:00
Part 99,0,0,0,0,0,0,0,1,0,0,20,12,5,2021-10-10 06:29:00
Part 99,0,0,0,0,0,0,0,1,0,0,20,12,5,2021-10-11 06:28:00
Part 99,0,0,0,0,18,0,13,7,8,12,7,0,0,2021-10-12 11:34:00
Part 99,0,0,0,20,0,13,6,9,10,7,0,0,51,2021-10-13 12:38:00
Part 99,0,0,15,0,14,7,10,10,9,0,0,51,45,2021-10-14 16:30:00
Part 99,0,16,0,15,7,9,11,7,0,0,61,55,24,2021-10-15 15:34:00
Part 99,13,0,18,8,8,11,7,0,0,59,55,26,19,2021-10-16 07:42:00
Part 99,13,0,18,8,8,11,7,0,0,59,55,26,19,2021-10-17 06:36:00
Part 99,19,8,8,12,7,0,0,57,56,26,19,4,0,2021-10-18 16:38:00
Part 99,10,8,12,7,0,0,50,53,34,20,4,0,0,2021-10-19 15:57:00
Part 99,14,13,6,0,0,61,60,20,18,2,0,0,27,2021-10-20 16:01:00
Part 99,17,6,0,0,61,60,20,18,0,0,0,14,33,2021-10-21 15:01:00
Part 99,12,0,0,40,61,26,17,11,0,0,6,25,19,2021-10-22 16:03:00
Part 99,12,0,0,40,61,26,17,11,0,0,6,25,19,2021-10-23 07:08:00
Part 99,12,0,0,40,61,26,17,11,0,0,6,25,19,2021-10-24 06:33:00
Part 99,48,75,17,24,25,0,0,3,23,13,9,10,0,2021-10-25 17:29:00
Part 99,81,17,24,27,0,0,3,23,14,8,12,0,0,2021-10-26 06:33:00
Part 99,51,24,27,0,0,3,23,22,1,17,0,0,24,2021-10-27 06:39:00
Part 99,46,26,0,0,4,22,22,2,16,0,0,19,21,2021-10-28 16:26:00
Part 99,49,0,0,0,0,0,3,8,0,0,21,16,8,2021-10-29 15:38:00
Part 99,49,0,0,0,0,0,3,8,0,0,21,16,8,2021-10-30 07:04:00
Part 99,11,0,0,0,1,0,0,25,14,3,6,9,0,2021-11-01 07:03:00
