Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 88,4,0,0,2,7,0,0,59,199,242,83,0,0,2021-09-13 18:30:00
Part 88,0,11,2,0,0,0,73,168,249,92,0,0,0,2021-09-14 17:30:00
Part 88,0,8,5,0,0,0,0,0,0,0,23,0,43,2021-09-15 16:33:00
Part 88,12,1,0,0,0,0,0,0,0,30,0,11,112,2021-09-16 17:06:00
Part 88,7,0,26,0,0,0,0,7,0,0,0,0,60,2021-09-17 06:32:00
Part 88,7,0,26,0,0,0,0,7,0,0,0,0,60,2021-09-18 07:13:00
Part 88,7,0,26,0,0,0,0,7,0,0,0,0,60,2021-09-19 06:30:00
Part 88,7,0,26,0,0,0,0,7,0,0,0,0,60,2021-09-20 06:29:00
Part 88,7,0,26,0,0,0,0,7,0,0,0,0,60,2021-09-21 06:31:00
Part 88,7,0,26,0,0,0,0,7,0,0,0,0,60,2021-09-22 06:33:00
Part 88,7,0,26,0,0,0,0,7,0,0,0,0,60,2021-09-23 06:35:00
Part 88,7,0,26,0,0,0,0,7,0,0,0,0,60,2021-09-24 06:33:00
Part 88,7,0,26,0,0,0,0,7,0,0,0,0,60,2021-09-25 15:38:00
Part 88,7,0,26,0,0,0,0,7,0,0,0,0,60,2021-09-26 06:28:00
Part 88,32,1,0,0,0,0,0,40,187,64,203,0,0,2021-09-27 12:58:00
Part 88,2,0,0,0,0,0,8,8,17,127,182,0,0,2021-09-28 18:00:00
Part 88,0,0,0,0,0,10,10,13,155,178,0,0,128,2021-09-29 11:58:00
Part 88,0,0,0,0,10,0,0,1,65,0,0,205,184,2021-09-30 17:34:00
Part 88,10,0,0,0,0,0,26,83,0,0,0,0,81,2021-10-01 07:08:00
Part 88,0,0,0,0,0,19,85,0,0,0,9,45,209,2021-10-02 08:35:00
Part 88,0,0,0,0,0,19,85,0,0,0,9,45,209,2021-10-03 07:03:00
Part 88,0,0,0,19,85,0,0,0,9,45,209,236,0,2021-10-04 16:30:00
Part 88,0,0,8,77,19,0,0,9,46,208,227,0,0,2021-10-05 10:29:00
Part 88,0,6,68,30,0,0,6,43,191,213,0,0,151,2021-10-06 18:34:00
Part 88,0,73,31,0,0,0,39,1,0,0,0,0,0,2021-10-07 17:32:00
Part 88,71,2,0,0,39,31,1,0,0,0,0,0,0,2021-10-08 15:05:00
Part 88,71,2,0,0,39,31,1,0,0,0,0,0,0,2021-10-09 07:05:00
Part 88,71,2,0,0,39,31,1,0,0,0,0,0,0,2021-10-10 06:29:00
Part 88,71,2,0,0,39,31,1,0,0,0,0,0,0,2021-10-11 06:28:00
Part 88,24,48,1,0,0,0,0,0,34,166,4,0,0,2021-10-12 11:34:00
Part 88,72,1,0,0,0,0,21,179,0,161,0,0,209,2021-10-13 12:38:00
Part 88,15,0,0,0,0,68,54,82,225,0,0,143,289,2021-10-14 16:30:00
Part 88,0,0,0,0,53,69,0,0,0,0,208,124,279,2021-10-15 15:34:00
Part 88,0,0,0,38,79,5,0,0,0,43,238,131,277,2021-10-16 07:42:00
Part 88,0,0,0,38,79,5,0,0,0,43,238,131,277,2021-10-17 06:36:00
Part 88,0,28,89,5,0,0,0,19,58,0,154,133,0,2021-10-18 16:38:00
Part 88,12,97,13,0,0,0,0,0,0,116,169,0,0,2021-10-19 15:57:00
Part 88,108,9,5,0,0,0,110,169,31,224,0,0,35,2021-10-20 16:01:00
Part 88,43,5,0,0,0,95,143,54,51,0,0,2,2,2021-10-21 15:01:00
Part 88,5,0,0,0,132,109,18,59,0,0,27,0,4,2021-10-22 16:03:00
Part 88,5,0,0,0,132,109,18,59,0,0,27,0,4,2021-10-23 07:08:00
Part 88,5,0,0,0,132,109,18,59,0,0,27,0,4,2021-10-24 06:33:00
Part 88,0,79,153,16,51,0,0,77,2,2,6,5,0,2021-10-25 17:29:00
Part 88,56,170,22,19,0,0,14,0,1,1,2,0,0,2021-10-26 06:33:00
Part 88,215,25,14,0,0,19,0,1,68,12,0,0,3,2021-10-27 06:39:00
Part 88,28,13,0,0,76,0,1,17,7,0,0,2,2,2021-10-28 16:26:00
Part 88,13,0,0,1,0,79,0,1,0,0,5,1,4,2021-10-29 15:38:00
Part 88,13,0,0,1,0,79,0,1,0,0,5,1,4,2021-10-30 07:04:00
Part 88,11,0,31,33,12,0,0,0,0,5,0,0,0,2021-11-01 07:03:00
