Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 37,207,96,152,286,326,255,0,134,184,255,11,0,0,2021-09-13 18:30:00
Part 37,138,145,309,352,0,0,230,126,186,207,52,0,0,2021-09-14 17:30:00
Part 37,162,270,425,0,0,175,170,175,187,60,0,0,0,2021-09-15 16:33:00
Part 37,303,423,0,0,177,168,177,188,93,242,0,258,235,2021-09-16 17:06:00
Part 37,485,0,0,0,0,0,0,205,174,0,173,161,113,2021-09-17 06:32:00
Part 37,485,0,0,0,0,0,0,205,174,0,173,161,113,2021-09-18 07:13:00
Part 37,485,0,0,0,0,0,0,205,174,0,173,161,113,2021-09-19 06:30:00
Part 37,485,0,0,0,0,0,0,205,174,0,173,161,113,2021-09-20 06:29:00
Part 37,485,0,0,0,0,0,0,205,174,0,173,161,113,2021-09-21 06:31:00
Part 37,485,0,0,0,0,0,0,205,174,0,173,161,113,2021-09-22 06:33:00
Part 37,485,0,0,0,0,0,0,205,174,0,173,161,113,2021-09-23 06:35:00
Part 37,485,0,0,0,0,0,0,205,174,0,173,161,113,2021-09-24 06:33:00
Part 37,485,0,0,0,0,0,0,205,174,0,173,161,113,2021-09-25 15:38:00
Part 37,485,0,0,0,0,0,0,205,174,0,173,161,113,2021-09-26 06:28:00
Part 37,192,182,111,122,110,128,0,110,153,189,145,142,153,2021-09-27 12:58:00
Part 37,236,100,137,117,0,0,132,142,137,139,173,173,0,2021-09-28 18:00:00
Part 37,175,145,129,0,0,133,144,131,136,165,145,0,148,2021-09-29 11:58:00
Part 37,168,154,0,0,147,150,137,168,178,128,0,108,0,2021-09-30 17:34:00
Part 37,160,0,0,150,147,136,130,174,147,0,106,148,28,2021-10-01 07:08:00
Part 37,0,0,191,153,161,134,162,160,0,88,123,48,21,2021-10-02 08:35:00
Part 37,0,0,191,153,161,134,162,160,0,88,123,48,21,2021-10-03 07:03:00
Part 37,191,153,161,134,162,160,0,88,123,48,21,1,0,2021-10-04 16:30:00
Part 37,95,63,88,91,0,0,0,122,149,172,122,136,0,2021-10-05 10:29:00
Part 37,108,88,85,0,0,0,131,144,170,131,139,0,118,2021-10-06 18:34:00
Part 37,129,82,0,0,0,127,147,173,123,145,0,130,99,2021-10-07 17:32:00
Part 37,130,0,0,0,127,143,180,120,0,0,140,125,111,2021-10-08 15:05:00
Part 37,130,0,0,0,127,143,180,120,0,0,140,125,111,2021-10-09 07:05:00
Part 37,130,0,0,0,127,143,180,120,0,0,140,125,111,2021-10-10 06:29:00
Part 37,130,0,0,0,127,143,180,120,0,0,140,125,111,2021-10-11 06:28:00
Part 37,179,145,177,121,0,0,131,121,148,133,116,257,0,2021-10-12 11:34:00
Part 37,149,167,144,0,0,92,153,127,136,135,260,0,70,2021-10-13 12:38:00
Part 37,185,130,0,0,56,124,125,151,183,200,0,129,7,2021-10-14 16:30:00
Part 37,157,0,0,60,123,122,141,188,212,0,157,148,182,2021-10-15 15:34:00
Part 37,0,0,88,122,121,150,220,242,0,166,130,228,256,2021-10-16 07:42:00
Part 37,0,0,88,122,121,150,220,242,0,166,130,228,256,2021-10-17 06:36:00
Part 37,88,122,121,150,220,242,0,166,130,228,256,0,0,2021-10-18 16:38:00
Part 37,114,132,139,209,0,0,223,194,116,237,285,0,0,2021-10-19 15:57:00
Part 37,148,145,207,0,0,219,193,123,178,223,0,0,192,2021-10-20 16:01:00
Part 37,141,199,0,0,202,205,182,144,186,0,0,194,156,2021-10-21 15:01:00
Part 37,184,0,0,164,165,135,128,182,0,0,210,177,171,2021-10-22 16:03:00
Part 37,184,0,0,164,165,135,128,182,0,0,210,177,171,2021-10-23 07:08:00
Part 37,184,0,0,164,165,135,128,182,0,0,210,177,171,2021-10-24 06:33:00
Part 37,105,73,57,98,66,0,0,181,184,178,193,208,172,2021-10-25 17:29:00
Part 37,94,56,104,69,0,0,211,184,182,216,210,140,0,2021-10-26 06:33:00
Part 37,84,95,78,0,0,208,184,188,206,223,174,0,157,2021-10-27 06:39:00
Part 37,129,77,0,0,211,273,205,266,220,164,0,135,101,2021-10-28 16:26:00
Part 37,125,0,0,199,250,176,225,189,229,0,179,165,204,2021-10-29 15:38:00
Part 37,125,0,0,199,250,176,225,189,229,0,179,165,204,2021-10-30 07:04:00
Part 37,244,243,177,213,217,224,0,170,179,205,21,0,0,2021-11-01 07:03:00
