Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 94,42,32,30,30,30,38,0,30,30,30,30,30,0,2021-09-13 18:30:00
Part 94,40,30,30,30,50,45,30,30,30,30,30,0,0,2021-09-14 17:30:00
Part 94,40,30,30,47,43,51,0,0,0,30,30,0,30,2021-09-15 16:33:00
Part 94,47,30,0,53,42,39,0,0,30,30,0,30,30,2021-09-16 17:06:00
Part 94,46,30,30,44,37,51,0,30,30,0,30,30,30,2021-09-17 06:32:00
Part 94,46,30,30,49,39,40,0,30,30,0,30,30,30,2021-09-18 07:13:00
Part 94,46,30,30,46,52,49,0,30,30,0,30,30,30,2021-09-19 06:30:00
Part 94,46,30,30,40,36,45,0,30,30,0,30,30,30,2021-09-20 06:29:00
Part 94,46,30,30,47,51,37,0,30,30,0,30,30,30,2021-09-21 06:31:00
Part 94,46,30,30,53,35,35,0,30,30,0,30,30,30,2021-09-22 06:33:00
Part 94,46,30,30,33,42,25,0,30,30,0,30,30,30,2021-09-23 06:35:00
Part 94,46,30,30,38,36,33,0,30,30,0,30,30,30,2021-09-24 06:33:00
Part 94,46,30,30,40,33,43,0,30,30,0,30,30,30,2021-09-25 15:38:00
Part 94,46,30,30,38,41,30,0,30,30,0,30,30,30,2021-09-26 06:28:00
Part 94,40,30,30,30,30,48,0,30,30,30,28,0,0,2021-09-27 12:58:00
Part 94,35,30,30,30,37,46,30,30,30,30,30,0,0,2021-09-28 18:00:00
Part 94,39,32,32,39,35,32,32,32,32,32,0,0,32,2021-09-29 11:58:00
Part 94,45,32,0,47,32,32,32,32,32,0,0,32,32,2021-09-30 17:34:00
Part 94,40,0,0,32,32,32,32,32,0,0,32,32,32,2021-10-01 07:08:00
Part 94,41,0,40,34,34,34,34,34,0,0,34,34,32,2021-10-02 08:35:00
Part 94,41,0,40,34,34,34,34,34,0,0,34,34,32,2021-10-03 07:03:00
Part 94,40,34,34,34,34,34,0,0,34,34,32,32,0,2021-10-04 16:30:00
Part 94,41,34,34,34,34,50,0,34,34,34,34,0,0,2021-10-05 10:29:00
Part 94,39,34,34,34,39,36,34,34,34,34,0,0,34,2021-10-06 18:34:00
Part 94,38,34,34,36,39,34,34,34,34,0,0,34,34,2021-10-07 17:32:00
Part 94,42,34,0,35,34,34,34,34,0,0,34,34,34,2021-10-08 15:05:00
Part 94,42,34,0,22,34,34,34,34,0,0,34,34,34,2021-10-09 07:05:00
Part 94,42,34,0,20,34,34,34,34,0,0,34,34,34,2021-10-10 06:29:00
Part 94,42,34,0,39,34,34,34,34,0,0,34,34,34,2021-10-11 06:28:00
Part 94,42,0,0,42,42,39,0,34,34,34,34,0,0,2021-10-12 11:34:00
Part 94,28,0,0,39,32,34,34,34,34,34,0,0,34,2021-10-13 12:38:00
Part 94,35,0,0,45,36,34,34,34,34,0,0,34,34,2021-10-14 16:30:00
Part 94,35,0,0,35,34,34,34,34,0,0,34,34,34,2021-10-15 15:34:00
Part 94,35,0,36,34,34,34,34,0,0,34,34,34,34,2021-10-16 07:42:00
Part 94,35,0,36,34,34,34,34,0,0,34,34,34,34,2021-10-17 06:36:00
Part 94,37,34,34,34,34,40,0,34,34,34,34,34,0,2021-10-18 16:38:00
Part 94,44,34,34,34,30,37,34,34,34,34,34,0,0,2021-10-19 15:57:00
Part 94,45,34,34,32,40,34,34,34,34,34,0,0,34,2021-10-20 16:01:00
Part 94,43,0,0,34,34,34,34,34,34,0,0,34,34,2021-10-21 15:01:00
Part 94,35,0,0,37,34,34,34,34,0,0,34,34,34,2021-10-22 16:03:00
Part 94,35,0,0,37,34,34,34,34,0,0,34,34,34,2021-10-23 07:08:00
Part 94,35,0,0,37,34,34,34,34,0,0,34,34,34,2021-10-24 06:33:00
Part 94,38,34,34,34,34,40,0,34,34,34,34,34,0,2021-10-25 17:29:00
Part 94,45,34,34,34,45,19,34,34,34,34,34,0,0,2021-10-26 06:33:00
Part 94,45,34,34,43,40,34,34,34,34,34,0,0,34,2021-10-27 06:39:00
Part 94,47,34,0,0,34,34,34,34,34,0,0,34,34,2021-10-28 16:26:00
Part 94,45,0,0,0,0,0,0,0,0,0,34,34,34,2021-10-29 15:38:00
Part 94,45,0,0,0,0,0,0,0,0,0,34,34,34,2021-10-30 07:04:00
Part 94,28,0,0,0,0,0,0,18,18,18,18,18,0,2021-11-01 07:03:00
