Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 5,1,14,8,3,26,0,0,180,185,110,6,9,0,2021-09-13 18:30:00
Part 5,14,8,3,20,0,0,180,179,119,5,10,0,0,2021-09-14 17:30:00
Part 5,15,2,78,0,0,164,168,87,8,0,0,0,0,2021-09-15 16:33:00
Part 5,3,44,0,0,173,164,115,10,55,0,0,28,49,2021-09-16 17:06:00
Part 5,19,0,0,0,0,0,0,0,0,0,151,174,97,2021-09-17 06:32:00
Part 5,19,0,0,0,0,0,0,0,0,0,151,174,97,2021-09-18 07:13:00
Part 5,19,0,0,0,0,0,0,0,0,0,151,174,97,2021-09-19 06:30:00
Part 5,19,0,0,0,0,0,0,0,0,0,151,174,97,2021-09-20 06:29:00
Part 5,19,0,0,0,0,0,0,0,0,0,151,174,97,2021-09-21 06:31:00
Part 5,19,0,0,0,0,0,0,0,0,0,151,174,97,2021-09-22 06:33:00
Part 5,19,0,0,0,0,0,0,0,0,0,151,174,97,2021-09-23 06:35:00
Part 5,19,0,0,0,0,0,0,0,0,0,151,174,97,2021-09-24 06:33:00
Part 5,19,0,0,0,0,0,0,0,0,0,151,174,97,2021-09-25 15:38:00
Part 5,19,0,0,0,0,0,0,0,0,0,151,174,97,2021-09-26 06:28:00
Part 5,116,158,100,101,85,64,0,26,53,60,24,11,213,2021-09-27 12:58:00
Part 5,102,24,14,69,0,0,167,141,127,180,167,116,0,2021-09-28 18:00:00
Part 5,47,13,53,0,0,170,140,132,157,163,122,0,0,2021-09-29 11:58:00
Part 5,18,56,0,0,167,142,135,154,146,127,0,0,104,2021-09-30 17:34:00
Part 5,47,0,0,129,99,102,150,133,123,0,115,114,124,2021-10-01 07:08:00
Part 5,0,0,121,105,86,149,139,115,0,98,101,109,99,2021-10-02 08:35:00
Part 5,0,0,121,105,86,149,139,115,0,98,101,109,99,2021-10-03 07:03:00
Part 5,121,105,86,149,139,116,0,97,102,108,99,158,50,2021-10-04 16:30:00
Part 5,122,80,123,142,116,0,0,96,117,97,83,132,0,2021-10-05 10:29:00
Part 5,90,112,98,82,0,0,95,124,98,121,78,0,90,2021-10-06 18:34:00
Part 5,119,93,83,0,0,111,124,103,126,256,0,270,273,2021-10-07 17:32:00
Part 5,103,35,0,0,98,137,105,122,203,0,192,316,157,2021-10-08 15:05:00
Part 5,103,35,0,0,98,137,105,122,203,0,192,316,157,2021-10-09 07:05:00
Part 5,103,35,0,0,98,137,105,122,203,0,192,316,157,2021-10-10 06:29:00
Part 5,103,35,0,0,98,137,105,122,203,0,192,316,157,2021-10-11 06:28:00
Part 5,97,145,112,112,190,0,166,376,188,19,9,28,0,2021-10-12 11:34:00
Part 5,142,122,123,159,0,87,58,34,16,32,23,0,17,2021-10-13 12:38:00
Part 5,146,125,163,0,88,61,31,21,32,17,0,18,44,2021-10-14 16:30:00
Part 5,66,78,0,90,59,35,20,31,24,0,11,28,34,2021-10-15 15:34:00
Part 5,70,0,99,60,36,19,33,23,0,6,29,38,11,2021-10-16 07:42:00
Part 5,70,0,99,60,36,19,33,23,0,6,29,38,11,2021-10-17 06:36:00
Part 5,109,69,39,17,31,27,0,1,30,41,1,157,124,2021-10-18 16:38:00
Part 5,81,54,19,25,34,0,0,24,18,20,75,167,0,2021-10-19 15:57:00
Part 5,60,22,19,41,0,1,23,18,9,61,127,0,127,2021-10-20 16:01:00
Part 5,26,22,39,0,2,23,17,3,66,124,0,131,8,2021-10-21 15:01:00
Part 5,23,39,0,2,24,32,16,65,47,0,37,31,46,2021-10-22 16:03:00
Part 5,23,39,0,2,24,32,16,65,47,0,37,31,46,2021-10-23 07:08:00
Part 5,23,39,0,2,24,32,16,65,47,0,37,31,46,2021-10-24 06:33:00
Part 5,8,26,32,19,64,45,0,35,28,36,41,38,545,2021-10-25 17:29:00
Part 5,21,25,24,65,53,0,34,29,40,41,37,97,0,2021-10-26 06:33:00
Part 5,28,11,58,46,0,35,44,147,155,142,161,0,178,2021-10-27 06:39:00
Part 5,14,58,50,0,34,30,59,52,90,169,0,190,158,2021-10-28 16:26:00
Part 5,54,54,0,32,36,55,49,79,135,0,178,155,146,2021-10-29 15:38:00
Part 5,54,54,0,32,36,55,49,79,135,0,178,155,146,2021-10-30 07:04:00
Part 5,48,33,58,50,76,142,0,179,154,148,176,212,144,2021-11-01 07:03:00
