Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 83,0,0,0,0,0,0,0,21,20,16,15,18,20,2021-09-13 18:30:00
Part 83,0,21,19,18,0,0,14,19,20,17,14,6,0,2021-09-14 17:30:00
Part 83,0,0,0,0,0,21,20,18,17,22,19,0,16,2021-09-15 16:33:00
Part 83,0,0,0,0,21,19,19,15,19,20,0,19,12,2021-09-16 17:06:00
Part 83,0,0,0,21,19,19,15,19,20,0,19,12,4,2021-09-17 06:32:00
Part 83,0,0,0,21,19,19,15,19,20,0,19,12,4,2021-09-18 07:13:00
Part 83,0,0,0,21,19,19,15,19,20,0,19,12,4,2021-09-19 06:30:00
Part 83,0,0,0,21,19,19,15,19,20,0,19,12,4,2021-09-20 06:29:00
Part 83,0,0,0,21,19,19,15,19,20,0,19,12,4,2021-09-21 06:31:00
Part 83,0,0,0,21,19,19,15,19,20,0,19,12,4,2021-09-22 06:33:00
Part 83,0,0,0,21,19,19,15,19,20,0,19,12,4,2021-09-23 06:35:00
Part 83,0,0,0,21,19,19,15,19,20,0,19,12,4,2021-09-24 06:33:00
Part 83,0,0,0,21,19,19,15,19,20,0,19,12,4,2021-09-25 15:38:00
Part 83,0,0,0,21,19,19,15,19,20,0,19,12,4,2021-09-26 06:28:00
Part 83,21,11,10,18,20,24,0,11,0,0,0,0,0,2021-09-27 12:58:00
Part 83,13,5,11,18,29,0,19,1,0,0,0,0,0,2021-09-28 18:00:00
Part 83,6,6,13,0,0,26,28,6,0,0,0,0,0,2021-09-29 11:58:00
Part 83,7,10,0,0,15,23,22,8,0,0,0,0,0,2021-09-30 17:34:00
Part 83,9,0,0,11,15,22,20,8,0,0,0,0,0,2021-10-01 07:08:00
Part 83,0,0,13,12,17,22,16,5,0,0,0,0,0,2021-10-02 08:35:00
Part 83,0,0,13,12,17,22,16,5,0,0,0,0,0,2021-10-03 07:03:00
Part 83,13,12,17,22,15,6,0,0,0,0,0,0,0,2021-10-04 16:30:00
Part 83,17,14,15,17,18,0,14,4,0,0,0,0,0,2021-10-05 10:29:00
Part 83,20,14,16,0,0,0,18,17,10,3,0,0,0,2021-10-06 18:34:00
Part 83,15,12,0,0,0,0,0,1,2,19,0,27,11,2021-10-07 17:32:00
Part 83,12,0,0,0,7,12,26,20,7,0,0,0,0,2021-10-08 15:05:00
Part 83,12,0,0,0,7,12,26,20,7,0,0,0,0,2021-10-09 07:05:00
Part 83,12,0,0,0,7,12,26,20,7,0,0,0,0,2021-10-10 06:29:00
Part 83,12,0,0,0,7,12,26,20,7,0,0,0,0,2021-10-11 06:28:00
Part 83,7,12,25,22,7,0,0,0,0,0,0,0,0,2021-10-12 11:34:00
Part 83,9,16,27,17,0,3,0,0,0,5,8,0,11,2021-10-13 12:38:00
Part 83,14,23,0,0,20,19,16,9,0,0,0,3,5,2021-10-14 16:30:00
Part 83,14,0,0,22,19,19,15,5,0,0,1,4,5,2021-10-15 15:34:00
Part 83,0,0,18,20,19,19,10,5,0,0,4,5,1,2021-10-16 07:42:00
Part 83,0,0,18,20,19,19,10,5,0,0,4,5,1,2021-10-17 06:36:00
Part 83,18,20,19,19,10,5,0,0,4,5,1,0,0,2021-10-18 16:38:00
Part 83,16,20,19,16,7,0,5,2,6,2,0,0,0,2021-10-19 15:57:00
Part 83,15,19,19,0,0,12,7,5,4,6,0,0,0,2021-10-20 16:01:00
Part 83,16,14,0,0,12,17,8,5,2,5,0,3,0,2021-10-21 15:01:00
Part 83,17,0,0,11,14,12,6,5,2,0,5,3,0,2021-10-22 16:03:00
Part 83,17,0,0,11,14,12,6,5,2,0,5,3,0,2021-10-23 07:08:00
Part 83,17,0,0,11,14,12,6,5,2,0,5,3,0,2021-10-24 06:33:00
Part 83,11,14,11,11,6,6,0,4,5,0,0,0,0,2021-10-25 17:29:00
Part 83,13,13,11,10,0,0,6,7,6,2,0,0,0,2021-10-26 06:33:00
Part 83,15,11,11,0,0,10,6,9,6,0,0,0,0,2021-10-27 06:39:00
Part 83,16,10,0,0,10,10,8,9,12,0,0,0,7,2021-10-28 16:26:00
Part 83,12,0,0,10,10,10,10,11,9,0,10,11,11,2021-10-29 15:38:00
Part 83,12,0,0,10,10,10,10,11,9,0,10,11,11,2021-10-30 07:04:00
Part 83,12,10,10,12,11,7,0,15,10,11,11,10,11,2021-11-01 07:03:00
