Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 68,90,64,64,96,96,96,0,96,96,96,96,96,31,2021-09-13 18:30:00
Part 68,73,64,32,8,0,0,0,0,0,0,0,0,0,2021-09-14 17:30:00
Part 68,71,24,5,0,0,0,0,0,0,0,8,0,104,2021-09-15 16:33:00
Part 68,32,5,0,0,0,0,0,0,0,8,0,104,104,2021-09-16 17:06:00
Part 68,10,0,0,0,0,0,0,0,8,0,104,104,104,2021-09-17 06:32:00
Part 68,10,0,0,0,0,0,0,0,8,0,104,104,104,2021-09-18 07:13:00
Part 68,10,0,0,0,0,0,0,0,8,0,104,104,104,2021-09-19 06:30:00
Part 68,10,0,0,0,0,0,0,0,8,0,104,104,104,2021-09-20 06:29:00
Part 68,10,0,0,0,0,0,0,0,8,0,104,104,104,2021-09-21 06:31:00
Part 68,10,0,0,0,0,0,0,0,8,0,104,104,104,2021-09-22 06:33:00
Part 68,10,0,0,0,0,0,0,0,8,0,104,104,104,2021-09-23 06:35:00
Part 68,10,0,0,0,0,0,0,0,8,0,104,104,104,2021-09-24 06:33:00
Part 68,10,0,0,0,0,0,0,0,8,0,104,104,104,2021-09-25 15:38:00
Part 68,10,0,0,0,0,0,0,0,8,0,104,104,104,2021-09-26 06:28:00
Part 68,16,16,16,126,126,126,0,126,126,126,126,126,126,2021-09-27 12:58:00
Part 68,16,16,126,126,0,0,126,126,126,126,126,126,0,2021-09-28 18:00:00
Part 68,8,8,126,0,0,126,126,126,126,126,126,0,126,2021-09-29 11:58:00
Part 68,8,16,0,0,16,16,16,16,16,126,0,126,126,2021-09-30 17:34:00
Part 68,0,0,0,0,0,126,126,126,126,0,126,126,126,2021-10-01 07:08:00
Part 68,0,0,0,0,126,126,126,126,0,126,126,126,126,2021-10-02 08:35:00
Part 68,0,0,0,0,126,126,126,126,0,126,126,126,126,2021-10-03 07:03:00
Part 68,0,0,126,126,126,126,0,126,126,126,126,126,126,2021-10-04 16:30:00
Part 68,0,0,0,64,0,0,0,126,126,126,126,126,0,2021-10-05 10:29:00
Part 68,0,0,64,0,0,0,126,126,126,126,126,0,126,2021-10-06 18:34:00
Part 68,22,80,0,0,0,126,126,126,126,126,0,126,126,2021-10-07 17:32:00
Part 68,90,0,0,0,130,130,130,130,0,0,126,126,126,2021-10-08 15:05:00
Part 68,90,0,0,0,130,130,130,130,0,0,126,126,126,2021-10-09 07:05:00
Part 68,90,0,0,0,130,130,130,130,0,0,126,126,126,2021-10-10 06:29:00
Part 68,90,0,0,0,130,130,130,130,0,0,126,126,126,2021-10-11 06:28:00
Part 68,166,130,130,130,0,0,126,126,126,126,126,126,0,2021-10-12 11:34:00
Part 68,142,130,130,0,0,126,126,126,126,126,126,0,126,2021-10-13 12:38:00
Part 68,145,130,0,0,126,126,126,126,126,126,0,126,126,2021-10-14 16:30:00
Part 68,136,0,0,126,126,126,126,126,126,0,126,126,126,2021-10-15 15:34:00
Part 68,0,0,146,128,128,128,128,128,0,128,128,128,128,2021-10-16 07:42:00
Part 68,0,0,146,128,128,128,128,128,0,128,128,128,128,2021-10-17 06:36:00
Part 68,146,128,128,128,128,128,0,128,128,128,128,128,128,2021-10-18 16:38:00
Part 68,141,128,128,128,0,0,128,128,128,128,128,0,0,2021-10-19 15:57:00
Part 68,156,128,128,0,0,128,128,128,128,128,0,0,80,2021-10-20 16:01:00
Part 68,144,128,0,0,128,128,128,128,128,0,0,80,80,2021-10-21 15:01:00
Part 68,155,0,0,128,128,128,128,128,0,0,80,80,80,2021-10-22 16:03:00
Part 68,155,0,0,128,128,128,128,128,0,0,80,80,80,2021-10-23 07:08:00
Part 68,155,0,0,128,128,128,128,128,0,0,80,80,80,2021-10-24 06:33:00
Part 68,145,128,128,128,128,0,0,96,96,96,96,96,96,2021-10-25 17:29:00
Part 68,163,128,128,128,0,0,77,77,77,77,77,77,0,2021-10-26 06:33:00
Part 68,166,128,128,0,0,77,77,77,77,77,77,0,77,2021-10-27 06:39:00
Part 68,164,128,0,0,77,77,77,77,77,77,0,77,77,2021-10-28 16:26:00
Part 68,170,0,0,77,77,77,77,77,77,0,77,77,77,2021-10-29 15:38:00
Part 68,170,0,0,77,77,77,77,77,77,0,77,77,77,2021-10-30 07:04:00
Part 68,100,77,77,77,77,77,0,77,77,77,77,77,77,2021-11-01 07:03:00
