Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 85,0,3,4,3,6,0,0,2,2,3,4,1,0,2021-09-13 18:30:00
Part 85,3,4,1,5,0,0,9,1,1,1,3,0,0,2021-09-14 17:30:00
Part 85,6,8,7,0,0,0,0,0,0,2,0,0,4,2021-09-15 16:33:00
Part 85,5,13,0,0,0,0,0,0,2,0,0,1,3,2021-09-16 17:06:00
Part 85,13,3,0,0,0,0,0,2,2,0,0,4,13,2021-09-17 06:32:00
Part 85,13,3,0,0,0,0,0,2,2,0,0,4,13,2021-09-18 07:13:00
Part 85,13,3,0,0,0,0,0,2,2,0,0,4,13,2021-09-19 06:30:00
Part 85,13,3,0,0,0,0,0,2,2,0,0,4,13,2021-09-20 06:29:00
Part 85,13,3,0,0,0,0,0,2,2,0,0,4,13,2021-09-21 06:31:00
Part 85,13,3,0,0,0,0,0,2,2,0,0,4,13,2021-09-22 06:33:00
Part 85,13,3,0,0,0,0,0,2,2,0,0,4,13,2021-09-23 06:35:00
Part 85,13,3,0,0,0,0,0,2,2,0,0,4,13,2021-09-24 06:33:00
Part 85,13,3,0,0,0,0,0,2,2,0,0,4,13,2021-09-25 15:38:00
Part 85,13,3,0,0,0,0,0,2,2,0,0,4,13,2021-09-26 06:28:00
Part 85,0,0,0,0,3,0,0,1,0,8,10,0,0,2021-09-27 12:58:00
Part 85,0,0,0,3,0,0,1,0,10,8,3,0,0,2021-09-28 18:00:00
Part 85,0,0,3,0,0,1,0,10,8,3,0,0,18,2021-09-29 11:58:00
Part 85,2,1,0,0,1,0,11,7,0,0,0,0,0,2021-09-30 17:34:00
Part 85,3,0,0,1,0,12,6,0,0,0,14,0,11,2021-10-01 07:08:00
Part 85,0,0,1,0,10,8,0,2,0,0,12,6,5,2021-10-02 08:35:00
Part 85,0,0,1,0,10,8,0,2,0,0,12,6,5,2021-10-03 07:03:00
Part 85,1,0,10,8,0,2,0,0,12,6,5,5,0,2021-10-04 16:30:00
Part 85,1,10,8,0,2,0,0,12,6,5,5,0,0,2021-10-05 10:29:00
Part 85,11,7,0,1,0,0,11,11,9,14,0,0,10,2021-10-06 18:34:00
Part 85,14,0,0,0,0,8,10,11,13,0,0,9,12,2021-10-07 17:32:00
Part 85,7,0,0,0,3,11,12,12,0,0,13,11,12,2021-10-08 15:05:00
Part 85,7,0,0,0,3,11,12,12,0,0,13,11,12,2021-10-09 07:05:00
Part 85,7,0,0,0,3,11,12,12,0,0,13,11,12,2021-10-10 06:29:00
Part 85,7,0,0,0,3,11,12,12,0,0,13,11,12,2021-10-11 06:28:00
Part 85,2,7,10,12,0,0,13,0,5,13,11,0,0,2021-10-12 11:34:00
Part 85,11,8,12,12,0,0,6,12,12,12,0,0,12,2021-10-13 12:38:00
Part 85,12,9,12,0,4,2,11,12,12,0,0,12,12,2021-10-14 16:30:00
Part 85,12,10,0,6,0,12,11,12,0,0,12,12,11,2021-10-15 15:34:00
Part 85,12,0,7,0,11,12,11,0,0,12,12,12,12,2021-10-16 07:42:00
Part 85,12,0,7,0,11,12,11,0,0,12,12,12,12,2021-10-17 06:36:00
Part 85,11,0,9,12,12,0,0,12,11,12,11,12,0,2021-10-18 16:38:00
Part 85,1,7,22,23,0,0,21,22,21,20,14,0,0,2021-10-19 15:57:00
Part 85,8,20,23,0,0,22,21,23,19,13,0,0,9,2021-10-20 16:01:00
Part 85,23,21,0,0,22,22,22,22,11,0,0,16,12,2021-10-21 15:01:00
Part 85,29,0,0,22,22,22,20,13,0,0,17,9,15,2021-10-22 16:03:00
Part 85,29,0,0,22,22,22,20,13,0,0,17,9,15,2021-10-23 07:08:00
Part 85,29,0,0,22,22,22,20,13,0,0,17,9,15,2021-10-24 06:33:00
Part 85,25,22,21,24,11,0,0,17,3,3,11,34,0,2021-10-25 17:29:00
Part 85,28,21,23,14,0,0,15,5,2,6,25,0,0,2021-10-26 06:33:00
Part 85,29,21,14,0,0,15,5,2,6,25,0,0,27,2021-10-27 06:39:00
Part 85,31,11,0,0,15,6,2,5,25,0,0,27,30,2021-10-28 16:26:00
Part 85,20,0,0,13,7,2,3,24,0,0,27,30,32,2021-10-29 15:38:00
Part 85,20,0,0,13,7,2,3,24,0,0,27,30,32,2021-10-30 07:04:00
Part 85,19,8,1,3,23,0,0,21,22,22,31,26,0,2021-11-01 07:03:00
