Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 19,36,83,83,75,7,48,0,52,14,0,3,29,0,2021-09-13 18:30:00
Part 19,23,58,51,51,73,0,7,51,50,6,0,0,0,2021-09-14 17:30:00
Part 19,61,43,31,31,0,28,47,42,32,23,0,0,22,2021-09-15 16:33:00
Part 19,48,30,61,0,86,3,35,32,21,0,0,25,33,2021-09-16 17:06:00
Part 19,42,55,0,0,0,0,0,0,0,0,91,6,6,2021-09-17 06:32:00
Part 19,42,55,0,0,0,0,0,0,0,0,91,6,6,2021-09-18 07:13:00
Part 19,42,55,0,0,0,0,0,0,0,0,91,6,6,2021-09-19 06:30:00
Part 19,42,55,0,0,0,0,0,0,0,0,91,6,6,2021-09-20 06:29:00
Part 19,42,55,0,0,0,0,0,0,0,0,91,6,6,2021-09-21 06:31:00
Part 19,42,55,0,0,0,0,0,0,0,0,91,6,6,2021-09-22 06:33:00
Part 19,42,55,0,0,0,0,0,0,0,0,91,6,6,2021-09-23 06:35:00
Part 19,42,55,0,0,0,0,0,0,0,0,91,6,6,2021-09-24 06:33:00
Part 19,42,55,0,0,0,0,0,0,0,0,91,6,6,2021-09-25 15:38:00
Part 19,42,55,0,0,0,0,0,0,0,0,91,6,6,2021-09-26 06:28:00
Part 19,94,48,29,26,32,0,0,26,21,0,0,0,0,2021-09-27 12:58:00
Part 19,70,19,14,60,0,0,69,64,80,105,62,0,0,2021-09-28 18:00:00
Part 19,42,17,30,0,0,51,49,45,57,68,0,0,0,2021-09-29 11:58:00
Part 19,25,19,0,0,52,54,29,28,39,0,0,0,62,2021-09-30 17:34:00
Part 19,27,0,0,47,59,38,32,52,0,0,0,71,60,2021-10-01 07:08:00
Part 19,0,0,41,55,41,38,44,0,0,0,67,67,50,2021-10-02 08:35:00
Part 19,0,0,41,55,41,38,44,0,0,0,67,67,50,2021-10-03 07:03:00
Part 19,41,55,41,38,44,0,0,0,67,67,50,9,0,2021-10-04 16:30:00
Part 19,60,50,31,41,38,0,0,57,62,45,35,0,0,2021-10-05 10:29:00
Part 19,57,31,43,37,0,0,55,63,46,25,0,0,107,2021-10-06 18:34:00
Part 19,31,42,36,0,0,41,58,46,20,0,0,109,94,2021-10-07 17:32:00
Part 19,41,33,0,0,43,34,39,30,0,0,22,92,103,2021-10-08 15:05:00
Part 19,41,33,0,0,43,34,39,30,0,0,22,92,103,2021-10-09 07:05:00
Part 19,41,33,0,0,43,34,39,30,0,0,22,92,103,2021-10-10 06:29:00
Part 19,41,33,0,0,43,34,39,30,0,0,22,92,103,2021-10-11 06:28:00
Part 19,32,31,32,40,0,0,22,16,0,0,0,0,0,2021-10-12 11:34:00
Part 19,32,36,36,21,0,18,2,0,0,55,0,0,148,2021-10-13 12:38:00
Part 19,34,38,22,0,18,4,0,0,24,0,0,175,21,2021-10-14 16:30:00
Part 19,38,26,0,21,1,0,0,0,0,0,193,23,54,2021-10-15 15:34:00
Part 19,31,0,21,2,0,0,0,0,0,0,7,3,0,2021-10-16 07:42:00
Part 19,31,0,21,2,0,0,0,0,0,0,7,3,0,2021-10-17 06:36:00
Part 19,25,3,0,0,0,0,0,1,6,3,0,0,0,2021-10-18 16:38:00
Part 19,6,0,0,0,1,0,6,3,0,0,43,0,0,2021-10-19 15:57:00
Part 19,1,0,0,0,0,6,4,0,0,0,0,0,201,2021-10-20 16:01:00
Part 19,0,0,0,0,6,4,0,0,8,0,0,205,78,2021-10-21 15:01:00
Part 19,0,0,0,5,5,0,0,0,0,0,192,49,53,2021-10-22 16:03:00
Part 19,0,0,0,5,5,0,0,0,0,0,192,49,53,2021-10-23 07:08:00
Part 19,0,0,0,5,5,0,0,0,0,0,192,49,53,2021-10-24 06:33:00
Part 19,4,2,0,0,2,0,0,187,58,51,0,0,0,2021-10-25 17:29:00
Part 19,3,0,0,1,34,0,45,46,46,42,38,0,0,2021-10-26 06:33:00
Part 19,0,0,1,39,0,50,39,42,43,38,0,0,40,2021-10-27 06:39:00
Part 19,0,0,34,0,47,39,40,39,34,0,0,28,30,2021-10-28 16:26:00
Part 19,0,40,0,45,40,40,40,33,0,0,38,21,8,2021-10-29 15:38:00
Part 19,0,40,0,45,40,40,40,33,0,0,38,21,8,2021-10-30 07:04:00
Part 19,56,42,22,25,30,0,0,26,27,8,11,3,0,2021-11-01 07:03:00
