Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 2,616,560,590,588,532,0,0,451,523,533,675,855,0,2021-09-13 18:30:00
Part 2,600,589,582,555,0,0,445,514,560,459,826,0,0,2021-09-14 17:30:00
Part 2,621,581,526,0,0,446,494,548,492,0,0,0,307,2021-09-15 16:33:00
Part 2,636,558,0,0,449,508,511,504,341,0,0,176,272,2021-09-16 17:06:00
Part 2,632,0,0,0,0,0,0,0,0,0,586,528,551,2021-09-17 06:32:00
Part 2,632,0,0,0,0,0,0,0,0,0,586,528,551,2021-09-18 07:13:00
Part 2,632,0,0,0,0,0,0,0,0,0,586,528,551,2021-09-19 06:30:00
Part 2,632,0,0,0,0,0,0,0,0,0,586,528,551,2021-09-20 06:29:00
Part 2,632,0,0,0,0,0,0,0,0,0,586,528,551,2021-09-21 06:31:00
Part 2,632,0,0,0,0,0,0,0,0,0,586,528,551,2021-09-22 06:33:00
Part 2,632,0,0,0,0,0,0,0,0,0,586,528,551,2021-09-23 06:35:00
Part 2,632,0,0,0,0,0,0,0,0,0,586,528,551,2021-09-24 06:33:00
Part 2,632,0,0,0,0,0,0,0,0,0,586,528,551,2021-09-25 15:38:00
Part 2,632,0,0,0,0,0,0,0,0,0,586,528,551,2021-09-26 06:28:00
Part 2,641,488,489,426,412,351,0,460,431,428,481,635,409,2021-09-27 12:58:00
Part 2,523,480,477,412,0,0,337,394,442,437,410,499,0,2021-09-28 18:00:00
Part 2,555,506,413,0,0,317,395,445,436,382,482,0,0,2021-09-29 11:58:00
Part 2,609,411,0,0,323,399,453,430,371,449,0,0,523,2021-09-30 17:34:00
Part 2,529,0,0,307,379,456,466,384,474,0,557,522,514,2021-10-01 07:08:00
Part 2,0,0,391,351,451,467,395,448,0,561,552,523,467,2021-10-02 08:35:00
Part 2,0,0,391,351,451,467,395,448,0,561,552,523,467,2021-10-03 07:03:00
Part 2,392,350,452,466,397,447,0,561,552,524,466,296,294,2021-10-04 16:30:00
Part 2,391,459,475,375,423,0,0,571,628,587,577,424,0,2021-10-05 10:29:00
Part 2,531,458,376,409,0,0,587,616,587,598,638,0,459,2021-10-06 18:34:00
Part 2,569,422,415,0,0,586,575,703,633,485,0,434,461,2021-10-07 17:32:00
Part 2,555,470,0,0,524,552,492,557,482,0,444,410,443,2021-10-08 15:05:00
Part 2,555,470,0,0,524,552,492,557,482,0,444,410,443,2021-10-09 07:05:00
Part 2,555,470,0,0,524,552,492,557,482,0,444,410,443,2021-10-10 06:29:00
Part 2,555,470,0,0,524,552,492,557,482,0,444,410,443,2021-10-11 06:28:00
Part 2,559,477,451,564,497,0,499,406,444,581,553,523,0,2021-10-12 11:34:00
Part 2,513,491,522,492,0,595,601,543,544,574,468,0,515,2021-10-13 12:38:00
Part 2,564,540,493,0,584,616,554,555,581,497,0,528,489,2021-10-14 16:30:00
Part 2,632,512,0,514,560,543,569,588,513,0,533,510,464,2021-10-15 15:34:00
Part 2,595,0,511,548,572,598,605,521,0,502,507,463,400,2021-10-16 07:42:00
Part 2,595,0,511,548,572,598,605,521,0,502,507,463,400,2021-10-17 06:36:00
Part 2,588,544,568,597,610,534,0,503,509,466,408,82,142,2021-10-18 16:38:00
Part 2,599,567,603,603,543,0,504,549,461,502,480,247,0,2021-10-19 15:57:00
Part 2,624,605,622,564,0,504,567,442,496,515,423,0,387,2021-10-20 16:01:00
Part 2,678,627,585,0,514,582,500,601,515,399,0,324,725,2021-10-21 15:01:00
Part 2,737,590,0,509,584,504,578,521,499,0,532,536,583,2021-10-22 16:03:00
Part 2,737,590,0,509,584,504,578,521,499,0,532,536,583,2021-10-23 07:08:00
Part 2,737,590,0,509,584,504,578,521,499,0,532,536,583,2021-10-24 06:33:00
Part 2,638,598,449,544,503,477,0,534,522,545,493,503,189,2021-10-25 17:29:00
Part 2,666,458,555,473,460,0,543,525,592,574,570,390,0,2021-10-26 06:33:00
Part 2,574,573,476,472,0,535,517,535,505,511,453,0,272,2021-10-27 06:39:00
Part 2,640,493,464,0,536,531,611,565,539,422,0,242,302,2021-10-28 16:26:00
Part 2,578,470,0,527,522,538,537,533,439,0,289,306,237,2021-10-29 15:38:00
Part 2,578,470,0,527,522,538,537,533,439,0,289,306,237,2021-10-30 07:04:00
Part 2,580,516,578,558,536,451,0,285,306,237,208,121,302,2021-11-01 07:03:00
