Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 80,0,0,0,0,0,0,0,277,229,222,221,219,211,2021-09-13 18:30:00
Part 80,0,277,230,222,0,0,222,217,212,214,221,242,0,2021-09-14 17:30:00
Part 80,0,0,0,0,0,277,229,207,247,242,220,0,222,2021-09-15 16:33:00
Part 80,0,0,0,0,277,229,207,221,229,225,0,230,239,2021-09-16 17:06:00
Part 80,0,0,0,277,230,207,221,229,225,0,229,239,241,2021-09-17 06:32:00
Part 80,0,0,0,277,230,207,221,229,225,0,229,239,241,2021-09-18 07:13:00
Part 80,0,0,0,277,230,207,221,229,225,0,229,239,241,2021-09-19 06:30:00
Part 80,0,0,0,277,230,207,221,229,225,0,229,239,241,2021-09-20 06:29:00
Part 80,0,0,0,277,230,207,221,229,225,0,229,239,241,2021-09-21 06:31:00
Part 80,0,0,0,277,230,207,221,229,225,0,229,239,241,2021-09-22 06:33:00
Part 80,0,0,0,277,230,207,221,229,225,0,229,239,241,2021-09-23 06:35:00
Part 80,0,0,0,277,230,207,221,229,225,0,229,239,241,2021-09-24 06:33:00
Part 80,0,0,0,277,230,207,221,229,225,0,229,239,241,2021-09-25 15:38:00
Part 80,0,0,0,277,230,207,221,229,225,0,229,239,241,2021-09-26 06:28:00
Part 80,277,99,112,229,225,227,0,241,245,255,294,109,0,2021-09-27 12:58:00
Part 80,180,0,135,242,237,0,233,250,307,339,194,0,0,2021-09-28 18:00:00
Part 80,13,17,231,0,0,218,236,268,320,323,324,0,0,2021-09-29 11:58:00
Part 80,6,177,0,0,223,219,237,272,320,323,0,166,0,2021-09-30 17:34:00
Part 80,64,0,0,213,222,218,224,228,231,0,230,234,79,2021-10-01 07:08:00
Part 80,0,0,146,227,218,220,225,230,0,230,232,198,17,2021-10-02 08:35:00
Part 80,0,0,146,227,218,220,225,230,0,230,232,198,17,2021-10-03 07:03:00
Part 80,146,227,218,221,226,229,0,231,231,197,17,0,0,2021-10-04 16:30:00
Part 80,245,227,223,218,221,0,227,231,231,237,96,0,0,2021-10-05 10:29:00
Part 80,311,227,222,0,0,0,217,223,229,230,232,0,225,2021-10-06 18:34:00
Part 80,253,192,0,0,0,0,0,0,25,222,0,217,225,2021-10-07 17:32:00
Part 80,220,0,0,0,89,180,220,219,225,0,241,231,242,2021-10-08 15:05:00
Part 80,220,0,0,0,89,180,220,219,225,0,241,231,242,2021-10-09 07:05:00
Part 80,220,0,0,0,89,180,220,219,225,0,241,231,242,2021-10-10 06:29:00
Part 80,220,0,0,0,89,180,220,219,225,0,241,231,242,2021-10-11 06:28:00
Part 80,110,177,221,219,226,0,237,233,238,152,197,0,0,2021-10-12 11:34:00
Part 80,151,195,218,222,0,228,240,239,226,119,309,0,345,2021-10-13 12:38:00
Part 80,187,143,0,0,194,208,213,251,257,261,0,261,265,2021-10-14 16:30:00
Part 80,171,0,0,169,206,207,238,257,262,0,259,264,281,2021-10-15 15:34:00
Part 80,0,0,165,203,213,213,249,254,0,260,251,252,258,2021-10-16 07:42:00
Part 80,0,0,165,203,213,213,249,254,0,260,251,252,258,2021-10-17 06:36:00
Part 80,165,203,213,214,249,254,0,261,251,251,259,226,178,2021-10-18 16:38:00
Part 80,212,203,211,244,250,0,255,254,250,256,255,154,0,2021-10-19 15:57:00
Part 80,221,217,220,0,0,245,253,257,251,251,258,0,206,2021-10-20 16:01:00
Part 80,256,68,0,0,64,252,257,265,276,292,0,333,307,2021-10-21 15:01:00
Part 80,145,0,0,127,213,256,259,262,275,0,290,334,37,2021-10-22 16:03:00
Part 80,145,0,0,127,213,256,259,262,275,0,290,334,37,2021-10-23 07:08:00
Part 80,145,0,0,127,213,256,259,262,275,0,290,334,37,2021-10-24 06:33:00
Part 80,108,208,257,238,245,237,0,225,220,154,162,18,0,2021-10-25 17:29:00
Part 80,166,221,251,244,0,0,241,233,223,212,122,143,0,2021-10-26 06:33:00
Part 80,232,246,243,0,0,245,238,226,224,178,126,0,73,2021-10-27 06:39:00
Part 80,277,254,0,0,242,241,235,225,221,136,0,134,128,2021-10-28 16:26:00
Part 80,293,0,0,242,246,238,226,229,233,0,223,231,263,2021-10-29 15:38:00
Part 80,293,0,0,242,246,238,226,229,233,0,223,231,263,2021-10-30 07:04:00
Part 80,280,240,239,232,228,230,0,231,231,258,292,280,281,2021-11-01 07:03:00
