Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 104,223,134,79,58,35,0,0,0,0,0,0,0,0,2021-09-13 18:30:00
Part 104,199,115,62,0,0,0,0,0,0,0,0,0,0,2021-09-14 17:30:00
Part 104,127,58,26,0,0,0,0,0,0,0,0,0,0,2021-09-15 16:33:00
Part 104,127,67,0,0,0,0,0,0,0,0,0,17,0,2021-09-16 17:06:00
Part 104,134,0,0,0,0,0,0,0,0,0,61,16,0,2021-09-17 06:32:00
Part 104,134,0,0,0,0,0,0,0,0,0,61,16,0,2021-09-18 07:13:00
Part 104,134,0,0,0,0,0,0,0,0,0,61,16,0,2021-09-19 06:30:00
Part 104,134,0,0,0,0,0,0,0,0,0,61,16,0,2021-09-20 06:29:00
Part 104,134,0,0,0,0,0,0,0,0,0,61,16,0,2021-09-21 06:31:00
Part 104,134,0,0,0,0,0,0,0,0,0,61,16,0,2021-09-22 06:33:00
Part 104,134,0,0,0,0,0,0,0,0,0,61,16,0,2021-09-23 06:35:00
Part 104,134,0,0,0,0,0,0,0,0,0,61,16,0,2021-09-24 06:33:00
Part 104,134,0,0,0,0,0,0,0,0,0,61,16,0,2021-09-25 15:38:00
Part 104,134,0,0,0,0,0,0,0,0,0,61,16,0,2021-09-26 06:28:00
Part 104,115,56,30,10,0,0,0,13,51,41,270,66,0,2021-09-27 12:58:00
Part 104,92,19,0,0,0,0,13,63,94,89,102,0,0,2021-09-28 18:00:00
Part 104,53,2,0,0,0,8,63,89,106,78,0,0,141,2021-09-29 11:58:00
Part 104,16,0,0,0,5,65,148,118,101,0,0,72,163,2021-09-30 17:34:00
Part 104,6,0,0,0,45,152,106,126,0,0,63,117,270,2021-10-01 07:08:00
Part 104,0,0,3,41,152,98,131,0,0,65,115,258,281,2021-10-02 08:35:00
Part 104,0,0,3,41,152,98,131,0,0,65,115,258,281,2021-10-03 07:03:00
Part 104,3,41,152,98,131,0,0,65,115,258,281,18,0,2021-10-04 16:30:00
Part 104,42,147,99,130,0,0,71,113,269,285,6,0,0,2021-10-05 10:29:00
Part 104,156,96,133,0,0,0,69,116,270,280,0,0,6,2021-10-06 18:34:00
Part 104,115,133,0,0,0,64,115,155,262,0,0,189,162,2021-10-07 17:32:00
Part 104,160,0,0,0,67,115,190,214,0,0,19,153,152,2021-10-08 15:05:00
Part 104,160,0,0,0,67,115,190,214,0,0,19,153,152,2021-10-09 07:05:00
Part 104,160,0,0,0,67,115,190,214,0,0,19,153,152,2021-10-10 06:29:00
Part 104,160,0,0,0,67,115,190,214,0,0,19,153,152,2021-10-11 06:28:00
Part 104,94,113,185,212,30,0,147,150,169,245,130,0,0,2021-10-12 11:34:00
Part 104,127,180,221,23,0,169,128,168,221,139,0,0,23,2021-10-13 12:38:00
Part 104,187,215,44,0,114,193,246,99,100,0,0,31,60,2021-10-14 16:30:00
Part 104,242,46,0,107,195,166,65,19,0,0,40,36,21,2021-10-15 15:34:00
Part 104,67,0,109,201,159,61,23,0,0,37,39,21,27,2021-10-16 07:42:00
Part 104,67,0,109,201,159,61,23,0,0,37,39,21,27,2021-10-17 06:36:00
Part 104,109,199,166,61,23,0,0,34,40,21,27,13,0,2021-10-18 16:38:00
Part 104,212,173,60,26,0,0,13,11,3,57,42,0,0,2021-10-19 15:57:00
Part 104,192,77,13,0,0,0,10,109,196,53,0,0,47,2021-10-20 16:01:00
Part 104,92,13,0,0,5,36,201,72,97,0,0,114,54,2021-10-21 15:01:00
Part 104,25,0,0,3,4,58,117,76,0,0,332,96,39,2021-10-22 16:03:00
Part 104,25,0,0,3,4,58,117,76,0,0,332,96,39,2021-10-23 07:08:00
Part 104,25,0,0,3,4,58,117,76,0,0,332,96,39,2021-10-24 06:33:00
Part 104,19,0,0,51,114,0,0,130,52,93,35,67,0,2021-10-25 17:29:00
Part 104,4,0,40,125,0,0,126,55,100,35,68,0,0,2021-10-26 06:33:00
Part 104,2,31,102,0,0,153,61,101,43,82,0,0,74,2021-10-27 06:39:00
Part 104,31,112,0,0,155,77,82,47,71,0,0,66,37,2021-10-28 16:26:00
Part 104,102,0,0,46,113,143,127,110,0,0,75,38,86,2021-10-29 15:38:00
Part 104,102,0,0,46,113,143,127,110,0,0,75,38,86,2021-10-30 07:04:00
Part 104,40,100,150,119,61,0,0,174,58,63,136,219,0,2021-11-01 07:03:00
