Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 54,76,86,65,67,33,71,0,69,134,98,3,64,0,2021-09-13 18:30:00
Part 54,82,69,68,29,0,0,61,87,144,125,26,3,0,2021-09-14 17:30:00
Part 54,73,71,30,0,0,53,80,145,145,77,81,0,95,2021-09-15 16:33:00
Part 54,88,30,0,0,53,100,150,134,19,64,0,89,68,2021-09-16 17:06:00
Part 54,51,0,0,0,0,0,0,52,100,0,136,139,27,2021-09-17 06:32:00
Part 54,51,0,0,0,0,0,0,52,100,0,136,139,27,2021-09-18 07:13:00
Part 54,51,0,0,0,0,0,0,52,100,0,136,139,27,2021-09-19 06:30:00
Part 54,51,0,0,0,0,0,0,52,100,0,136,139,27,2021-09-20 06:29:00
Part 54,51,0,0,0,0,0,0,52,100,0,136,139,27,2021-09-21 06:31:00
Part 54,51,0,0,0,0,0,0,52,100,0,136,139,27,2021-09-22 06:33:00
Part 54,51,0,0,0,0,0,0,52,100,0,136,139,27,2021-09-23 06:35:00
Part 54,51,0,0,0,0,0,0,52,100,0,136,139,27,2021-09-24 06:33:00
Part 54,51,0,0,0,0,0,0,52,100,0,136,139,27,2021-09-25 15:38:00
Part 54,51,0,0,0,0,0,0,52,100,0,136,139,27,2021-09-26 06:28:00
Part 54,135,134,85,68,96,71,0,134,161,73,52,1,0,2021-09-27 12:58:00
Part 54,165,88,70,99,0,0,68,156,151,68,46,0,0,2021-09-28 18:00:00
Part 54,115,71,103,0,0,70,157,146,65,66,86,0,137,2021-09-29 11:58:00
Part 54,82,112,0,0,81,182,151,66,81,110,0,135,126,2021-09-30 17:34:00
Part 54,129,0,0,71,144,161,65,71,85,0,134,127,139,2021-10-01 07:08:00
Part 54,0,0,97,144,161,70,77,83,0,127,151,171,185,2021-10-02 08:35:00
Part 54,0,0,97,144,161,70,77,83,0,127,151,171,185,2021-10-03 07:03:00
Part 54,97,144,161,70,77,83,0,127,151,171,185,42,0,2021-10-04 16:30:00
Part 54,52,87,73,75,0,0,0,117,69,74,109,127,0,2021-10-05 10:29:00
Part 54,109,78,76,0,0,0,106,69,74,109,133,0,157,2021-10-06 18:34:00
Part 54,122,80,0,0,0,105,69,74,107,133,0,162,160,2021-10-07 17:32:00
Part 54,119,0,0,0,95,65,74,119,0,0,135,165,162,2021-10-08 15:05:00
Part 54,119,0,0,0,95,65,74,119,0,0,135,165,162,2021-10-09 07:05:00
Part 54,119,0,0,0,95,65,74,119,0,0,135,165,162,2021-10-10 06:29:00
Part 54,119,0,0,0,95,65,74,119,0,0,135,165,162,2021-10-11 06:28:00
Part 54,123,65,84,116,0,0,137,164,166,122,105,187,0,2021-10-12 11:34:00
Part 54,52,77,115,0,0,145,147,174,120,133,163,0,127,2021-10-13 12:38:00
Part 54,70,116,0,0,148,154,176,119,138,136,0,158,97,2021-10-14 16:30:00
Part 54,118,0,0,155,153,176,126,137,130,0,79,69,144,2021-10-15 15:34:00
Part 54,0,0,165,154,191,147,152,123,0,70,56,139,85,2021-10-16 07:42:00
Part 54,0,0,165,154,191,147,152,123,0,70,56,139,85,2021-10-17 06:36:00
Part 54,165,154,191,147,152,123,0,70,56,139,85,0,0,2021-10-18 16:38:00
Part 54,165,184,146,157,0,0,126,88,42,119,127,0,0,2021-10-19 15:57:00
Part 54,213,146,158,0,0,125,91,41,94,135,0,0,78,2021-10-20 16:01:00
Part 54,178,154,0,0,113,108,35,97,145,0,0,67,116,2021-10-21 15:01:00
Part 54,145,0,0,7,5,219,119,133,0,0,101,102,115,2021-10-22 16:03:00
Part 54,145,0,0,7,5,219,119,133,0,0,101,102,115,2021-10-23 07:08:00
Part 54,145,0,0,7,5,219,119,133,0,0,101,102,115,2021-10-24 06:33:00
Part 54,22,0,0,0,40,0,0,123,130,168,137,137,152,2021-10-25 17:29:00
Part 54,15,0,0,35,0,0,113,119,156,110,155,185,0,2021-10-26 06:33:00
Part 54,9,0,35,0,0,105,124,152,111,131,150,0,101,2021-10-27 06:39:00
Part 54,9,38,0,0,84,145,161,134,120,150,0,95,123,2021-10-28 16:26:00
Part 54,30,0,0,92,122,140,140,111,153,0,114,100,161,2021-10-29 15:38:00
Part 54,30,0,0,92,122,140,140,111,153,0,114,100,161,2021-10-30 07:04:00
Part 54,109,126,144,140,113,149,0,114,97,168,132,65,0,2021-11-01 07:03:00
