Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 21,0,0,158,157,146,96,0,87,88,112,126,83,260,2021-09-13 18:30:00
Part 21,0,158,157,143,0,0,99,88,87,112,126,84,0,2021-09-14 17:30:00
Part 21,158,158,143,0,0,98,89,88,112,126,84,0,258,2021-09-15 16:33:00
Part 21,169,123,0,0,127,101,104,123,124,56,0,83,296,2021-09-16 17:06:00
Part 21,136,0,0,122,116,132,139,116,41,0,0,282,293,2021-09-17 06:32:00
Part 21,136,0,0,122,116,132,139,116,41,0,0,282,293,2021-09-18 07:13:00
Part 21,136,0,0,122,116,132,139,116,41,0,0,282,293,2021-09-19 06:30:00
Part 21,136,0,0,122,116,132,139,116,41,0,0,282,293,2021-09-20 06:29:00
Part 21,136,0,0,122,116,132,139,116,41,0,0,282,293,2021-09-21 06:31:00
Part 21,136,0,0,122,116,132,139,116,41,0,0,282,293,2021-09-22 06:33:00
Part 21,136,0,0,122,116,132,139,116,41,0,0,282,293,2021-09-23 06:35:00
Part 21,136,0,0,122,116,132,139,116,41,0,0,282,293,2021-09-24 06:33:00
Part 21,136,0,0,122,116,132,139,116,41,0,0,282,293,2021-09-25 15:38:00
Part 21,136,0,0,122,116,132,139,116,41,0,0,282,293,2021-09-26 06:28:00
Part 21,159,120,130,141,126,112,0,32,156,292,299,330,380,2021-09-27 12:58:00
Part 21,161,119,137,140,116,0,109,110,105,105,106,99,0,2021-09-28 18:00:00
Part 21,151,129,140,0,0,127,113,108,108,106,105,0,102,2021-09-29 11:58:00
Part 21,132,171,0,0,152,118,149,65,71,106,0,108,100,2021-09-30 17:34:00
Part 21,154,0,0,168,133,127,152,18,92,0,105,110,106,2021-10-01 07:08:00
Part 21,0,0,188,164,141,115,124,83,0,20,34,126,102,2021-10-02 08:35:00
Part 21,0,0,188,164,141,115,124,83,0,20,34,126,102,2021-10-03 07:03:00
Part 21,188,164,141,115,124,83,0,20,34,126,102,233,333,2021-10-04 16:30:00
Part 21,140,120,131,121,115,0,73,4,72,120,94,296,0,2021-10-05 10:29:00
Part 21,131,132,120,0,0,0,115,74,206,15,0,0,63,2021-10-06 18:34:00
Part 21,144,145,0,0,0,134,123,116,89,12,0,13,0,2021-10-07 17:32:00
Part 21,125,0,0,0,132,121,118,104,109,0,124,152,16,2021-10-08 15:05:00
Part 21,125,0,0,0,132,121,118,104,109,0,124,152,16,2021-10-09 07:05:00
Part 21,125,0,0,0,132,121,118,104,109,0,124,152,16,2021-10-10 06:29:00
Part 21,125,0,0,0,132,121,118,104,109,0,124,152,16,2021-10-11 06:28:00
Part 21,135,121,118,102,109,0,125,178,112,0,0,194,0,2021-10-12 11:34:00
Part 21,142,118,103,108,0,124,176,117,0,0,187,0,368,2021-10-13 12:38:00
Part 21,148,110,0,0,168,162,159,136,109,89,0,4,44,2021-10-14 16:30:00
Part 21,130,0,0,167,161,161,142,107,98,0,10,43,310,2021-10-15 15:34:00
Part 21,0,0,181,161,166,140,109,102,0,14,35,317,0,2021-10-16 07:42:00
Part 21,0,0,181,161,166,140,109,102,0,14,35,317,0,2021-10-17 06:36:00
Part 21,181,161,166,140,109,102,0,14,35,317,0,25,365,2021-10-18 16:38:00
Part 21,176,170,142,122,116,0,113,112,45,30,254,213,0,2021-10-19 15:57:00
Part 21,176,156,136,0,0,111,117,111,52,2,102,0,151,2021-10-20 16:01:00
Part 21,187,158,0,0,186,158,58,0,17,88,0,107,196,2021-10-21 15:01:00
Part 21,172,0,0,171,174,136,69,87,110,0,106,121,151,2021-10-22 16:03:00
Part 21,172,0,0,171,174,136,69,87,110,0,106,121,151,2021-10-23 07:08:00
Part 21,172,0,0,171,174,136,69,87,110,0,106,121,151,2021-10-24 06:33:00
Part 21,196,183,139,83,78,109,0,108,114,145,216,300,322,2021-10-25 17:29:00
Part 21,213,152,122,88,0,0,90,101,110,132,158,277,0,2021-10-26 06:33:00
Part 21,201,136,86,0,0,80,103,107,119,154,217,0,303,2021-10-27 06:39:00
Part 21,174,111,0,0,81,99,104,109,109,109,0,95,98,2021-10-28 16:26:00
Part 21,150,0,0,80,93,94,86,94,103,0,86,150,109,2021-10-29 15:38:00
Part 21,150,0,0,80,93,94,86,94,103,0,86,150,109,2021-10-30 07:04:00
Part 21,105,86,99,88,89,102,0,95,141,107,112,125,161,2021-11-01 07:03:00
