Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 51,58,59,76,61,71,49,0,36,29,22,30,0,0,2021-09-13 18:30:00
Part 51,65,77,58,76,0,0,58,38,28,53,2,0,0,2021-09-14 17:30:00
Part 51,81,59,88,0,0,67,40,26,7,75,42,0,0,2021-09-15 16:33:00
Part 51,68,88,0,0,68,40,25,8,57,47,0,35,72,2021-09-16 17:06:00
Part 51,91,0,0,0,0,0,0,74,40,0,22,14,27,2021-09-17 06:32:00
Part 51,91,0,0,0,0,0,0,74,40,0,22,14,27,2021-09-18 07:13:00
Part 51,91,0,0,0,0,0,0,74,40,0,22,14,27,2021-09-19 06:30:00
Part 51,91,0,0,0,0,0,0,74,40,0,22,14,27,2021-09-20 06:29:00
Part 51,91,0,0,0,0,0,0,74,40,0,22,14,27,2021-09-21 06:31:00
Part 51,91,0,0,0,0,0,0,74,40,0,22,14,27,2021-09-22 06:33:00
Part 51,91,0,0,0,0,0,0,74,40,0,22,14,27,2021-09-23 06:35:00
Part 51,91,0,0,0,0,0,0,74,40,0,22,14,27,2021-09-24 06:33:00
Part 51,91,0,0,0,0,0,0,74,40,0,22,14,27,2021-09-25 15:38:00
Part 51,91,0,0,0,0,0,0,74,40,0,22,14,27,2021-09-26 06:28:00
Part 51,39,20,12,47,70,96,0,103,102,77,68,57,0,2021-09-27 12:58:00
Part 51,29,10,47,70,0,0,96,103,98,98,74,63,0,2021-09-28 18:00:00
Part 51,22,47,74,0,0,88,91,80,105,81,75,0,103,2021-09-29 11:58:00
Part 51,57,59,0,0,77,84,69,80,148,114,0,120,14,2021-09-30 17:34:00
Part 51,60,0,0,60,75,73,60,63,106,0,110,105,86,2021-10-01 07:08:00
Part 51,0,0,72,80,101,90,87,90,0,94,92,67,11,2021-10-02 08:35:00
Part 51,0,0,72,80,101,90,87,90,0,94,92,67,11,2021-10-03 07:03:00
Part 51,72,80,101,90,87,90,0,94,92,67,11,2,0,2021-10-04 16:30:00
Part 51,54,35,59,60,0,0,0,92,88,89,94,93,0,2021-10-05 10:29:00
Part 51,60,53,64,0,0,0,90,89,88,95,86,0,61,2021-10-06 18:34:00
Part 51,66,66,0,0,0,91,90,87,95,86,0,63,71,2021-10-07 17:32:00
Part 51,85,0,0,0,91,90,87,95,0,0,87,66,67,2021-10-08 15:05:00
Part 51,85,0,0,0,91,90,87,95,0,0,87,66,67,2021-10-09 07:05:00
Part 51,85,0,0,0,91,90,87,95,0,0,87,66,67,2021-10-10 06:29:00
Part 51,85,0,0,0,91,90,87,95,0,0,87,66,67,2021-10-11 06:28:00
Part 51,120,89,87,95,0,0,90,71,52,68,22,0,0,2021-10-12 11:34:00
Part 51,102,87,93,0,0,93,79,46,71,40,10,0,17,2021-10-13 12:38:00
Part 51,92,90,0,0,93,81,49,70,88,45,0,30,0,2021-10-14 16:30:00
Part 51,95,0,0,90,83,53,67,51,51,0,70,0,0,2021-10-15 15:34:00
Part 51,0,0,100,84,55,64,53,50,0,86,42,32,81,2021-10-16 07:42:00
Part 51,0,0,100,84,55,64,53,50,0,86,42,32,81,2021-10-17 06:36:00
Part 51,100,84,55,64,53,50,0,86,42,32,81,153,0,2021-10-18 16:38:00
Part 51,97,61,59,57,0,0,85,98,99,87,97,0,0,2021-10-19 15:57:00
Part 51,78,58,57,0,0,84,98,79,95,96,0,0,107,2021-10-20 16:01:00
Part 51,57,60,0,0,76,98,83,92,96,0,0,109,97,2021-10-21 15:01:00
Part 51,68,0,0,88,120,103,108,90,0,0,89,77,11,2021-10-22 16:03:00
Part 51,68,0,0,88,120,103,108,90,0,0,89,77,11,2021-10-23 07:08:00
Part 51,68,0,0,88,120,103,108,90,0,0,89,77,11,2021-10-24 06:33:00
Part 51,60,99,89,85,73,0,0,88,89,78,26,55,41,2021-10-25 17:29:00
Part 51,109,91,85,61,0,0,63,62,67,60,40,93,0,2021-10-26 06:33:00
Part 51,118,87,58,0,0,63,62,68,58,22,19,0,5,2021-10-27 06:39:00
Part 51,109,67,0,0,66,42,44,62,64,25,0,98,1,2021-10-28 16:26:00
Part 51,97,0,0,59,40,24,23,25,52,0,54,28,0,2021-10-29 15:38:00
Part 51,97,0,0,59,40,24,23,25,52,0,54,28,0,2021-10-30 07:04:00
Part 51,77,46,35,41,58,61,0,14,0,0,171,0,0,2021-11-01 07:03:00
