Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 14,95,77,63,80,90,78,0,72,59,112,151,141,0,2021-09-13 18:30:00
Part 14,43,34,31,25,66,0,91,80,86,56,62,0,0,2021-09-14 17:30:00
Part 14,36,28,27,62,0,92,81,88,56,56,0,0,153,2021-09-15 16:33:00
Part 14,33,27,59,0,90,83,85,63,55,0,0,143,145,2021-09-16 17:06:00
Part 14,30,63,0,0,0,0,0,0,0,0,85,87,80,2021-09-17 06:32:00
Part 14,30,63,0,0,0,0,0,0,0,0,85,87,80,2021-09-18 07:13:00
Part 14,30,63,0,0,0,0,0,0,0,0,85,87,80,2021-09-19 06:30:00
Part 14,30,63,0,0,0,0,0,0,0,0,85,87,80,2021-09-20 06:29:00
Part 14,30,63,0,0,0,0,0,0,0,0,85,87,80,2021-09-21 06:31:00
Part 14,30,63,0,0,0,0,0,0,0,0,85,87,80,2021-09-22 06:33:00
Part 14,30,63,0,0,0,0,0,0,0,0,85,87,80,2021-09-23 06:35:00
Part 14,30,63,0,0,0,0,0,0,0,0,85,87,80,2021-09-24 06:33:00
Part 14,30,63,0,0,0,0,0,0,0,0,85,87,80,2021-09-25 15:38:00
Part 14,30,63,0,0,0,0,0,0,0,0,85,87,80,2021-09-26 06:28:00
Part 14,90,90,77,72,44,0,0,35,108,106,104,72,0,2021-09-27 12:58:00
Part 14,105,98,71,39,0,0,46,61,67,67,79,0,0,2021-09-28 18:00:00
Part 14,105,75,50,0,0,71,88,91,105,102,0,0,0,2021-09-29 11:58:00
Part 14,86,54,0,0,70,95,108,93,90,0,0,0,102,2021-09-30 17:34:00
Part 14,62,0,0,59,80,89,86,94,0,0,0,100,107,2021-10-01 07:08:00
Part 14,0,0,63,81,93,83,94,0,0,0,99,107,83,2021-10-02 08:35:00
Part 14,0,0,63,81,93,83,94,0,0,0,99,107,83,2021-10-03 07:03:00
Part 14,63,81,93,83,94,0,0,0,99,107,83,104,0,2021-10-04 16:30:00
Part 14,81,93,84,91,98,0,0,109,91,96,98,0,0,2021-10-05 10:29:00
Part 14,89,87,86,102,0,0,105,97,91,101,0,0,103,2021-10-06 18:34:00
Part 14,83,86,103,0,0,106,101,85,102,0,0,101,149,2021-10-07 17:32:00
Part 14,82,102,0,0,107,104,82,104,0,0,95,150,109,2021-10-08 15:05:00
Part 14,82,102,0,0,107,104,82,104,0,0,95,150,109,2021-10-09 07:05:00
Part 14,82,102,0,0,107,104,82,104,0,0,95,150,109,2021-10-10 06:29:00
Part 14,82,102,0,0,107,104,82,104,0,0,95,150,109,2021-10-11 06:28:00
Part 14,127,117,108,109,0,0,100,114,106,107,88,0,0,2021-10-12 11:34:00
Part 14,132,97,117,113,0,110,110,105,87,75,0,0,97,2021-10-13 12:38:00
Part 14,110,116,116,0,102,113,106,90,69,0,0,91,94,2021-10-14 16:30:00
Part 14,128,117,0,96,113,105,96,75,0,0,87,95,61,2021-10-15 15:34:00
Part 14,130,0,102,110,102,102,80,0,0,83,93,69,66,2021-10-16 07:42:00
Part 14,130,0,102,110,102,102,80,0,0,83,93,69,66,2021-10-17 06:36:00
Part 14,122,106,107,105,81,0,0,79,93,79,61,70,0,2021-10-18 16:38:00
Part 14,124,112,101,89,69,0,92,84,65,82,5,0,0,2021-10-19 15:57:00
Part 14,125,99,94,66,0,83,102,65,73,33,0,0,0,2021-10-20 16:01:00
Part 14,107,96,68,0,81,101,71,63,56,0,0,0,0,2021-10-21 15:01:00
Part 14,99,59,0,68,91,80,59,96,0,0,42,79,78,2021-10-22 16:03:00
Part 14,99,59,0,68,91,80,59,96,0,0,42,79,78,2021-10-23 07:08:00
Part 14,99,59,0,68,91,80,59,96,0,0,42,79,78,2021-10-24 06:33:00
Part 14,66,89,78,61,88,0,0,39,69,74,67,62,0,2021-10-25 17:29:00
Part 14,85,88,65,53,59,0,71,78,90,90,90,0,0,2021-10-26 06:33:00
Part 14,95,65,55,56,0,49,82,98,99,92,0,0,84,2021-10-27 06:39:00
Part 14,72,54,58,0,43,77,98,103,90,0,0,91,54,2021-10-28 16:26:00
Part 14,60,45,0,63,95,104,95,93,0,0,58,59,81,2021-10-29 15:38:00
Part 14,60,45,0,63,95,104,95,93,0,0,58,59,81,2021-10-30 07:04:00
Part 14,57,96,110,95,79,0,0,60,73,86,81,85,0,2021-11-01 07:03:00
