Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 102,0,12,56,78,93,0,0,0,0,0,0,0,0,2021-09-13 18:30:00
Part 102,3,30,30,152,0,0,0,0,0,0,0,0,0,2021-09-14 17:30:00
Part 102,2,14,94,0,0,0,0,0,0,0,0,0,105,2021-09-15 16:33:00
Part 102,2,40,0,0,0,0,0,0,0,0,0,41,132,2021-09-16 17:06:00
Part 102,2,0,0,0,0,0,0,0,0,0,30,47,84,2021-09-17 06:32:00
Part 102,2,0,0,0,0,0,0,0,0,0,30,47,84,2021-09-18 07:13:00
Part 102,2,0,0,0,0,0,0,0,0,0,30,47,84,2021-09-19 06:30:00
Part 102,2,0,0,0,0,0,0,0,0,0,30,47,84,2021-09-20 06:29:00
Part 102,2,0,0,0,0,0,0,0,0,0,30,47,84,2021-09-21 06:31:00
Part 102,2,0,0,0,0,0,0,0,0,0,30,47,84,2021-09-22 06:33:00
Part 102,2,0,0,0,0,0,0,0,0,0,30,47,84,2021-09-23 06:35:00
Part 102,2,0,0,0,0,0,0,0,0,0,30,47,84,2021-09-24 06:33:00
Part 102,2,0,0,0,0,0,0,0,0,0,30,47,84,2021-09-25 15:38:00
Part 102,2,0,0,0,0,0,0,0,0,0,30,47,84,2021-09-26 06:28:00
Part 102,2,0,11,53,96,0,0,56,0,90,100,56,0,2021-09-27 12:58:00
Part 102,1,13,38,42,0,0,23,0,10,4,2,0,0,2021-09-28 18:00:00
Part 102,11,41,40,0,0,25,3,10,3,14,0,0,63,2021-09-29 11:58:00
Part 102,52,40,0,0,25,3,10,0,12,0,0,63,7,2021-09-30 17:34:00
Part 102,50,0,0,1,24,13,0,4,0,0,57,21,0,2021-10-01 07:08:00
Part 102,0,0,4,24,13,0,4,0,0,56,22,0,0,2021-10-02 08:35:00
Part 102,0,0,4,24,13,0,4,0,0,56,22,0,0,2021-10-03 07:03:00
Part 102,4,24,13,0,4,0,0,56,22,0,0,27,0,2021-10-04 16:30:00
Part 102,24,14,0,4,0,0,51,27,0,0,26,0,0,2021-10-05 10:29:00
Part 102,16,0,4,0,0,0,54,23,1,0,0,0,27,2021-10-06 18:34:00
Part 102,1,4,0,0,0,54,24,1,0,0,0,79,117,2021-10-07 17:32:00
Part 102,5,0,0,0,53,24,5,31,0,0,121,60,57,2021-10-08 15:05:00
Part 102,5,0,0,0,53,24,5,31,0,0,121,60,57,2021-10-09 07:05:00
Part 102,5,0,0,0,53,24,5,31,0,0,121,60,57,2021-10-10 06:29:00
Part 102,5,0,0,0,53,24,5,31,0,0,121,60,57,2021-10-11 06:28:00
Part 102,48,30,5,31,119,0,57,60,7,16,49,0,0,2021-10-12 11:34:00
Part 102,43,5,10,110,0,0,24,0,32,83,0,0,118,2021-10-13 12:38:00
Part 102,9,8,102,0,35,0,1,25,6,0,0,77,23,2021-10-14 16:30:00
Part 102,12,104,0,33,0,1,31,0,0,0,78,71,88,2021-10-15 15:34:00
Part 102,103,0,37,1,1,31,0,0,0,76,72,89,33,2021-10-16 07:42:00
Part 102,103,0,37,1,1,31,0,0,0,76,72,89,33,2021-10-17 06:36:00
Part 102,47,1,1,28,3,0,0,74,73,88,35,12,0,2021-10-18 16:38:00
Part 102,8,1,27,8,0,0,8,13,0,0,12,0,0,2021-10-19 15:57:00
Part 102,3,31,4,0,0,0,0,0,5,28,0,0,17,2021-10-20 16:01:00
Part 102,33,4,0,0,0,0,0,24,108,0,0,11,0,2021-10-21 15:01:00
Part 102,7,0,0,0,0,4,35,104,0,0,0,0,13,2021-10-22 16:03:00
Part 102,7,0,0,0,0,4,35,104,0,0,0,0,13,2021-10-23 07:08:00
Part 102,7,0,0,0,0,4,35,104,0,0,0,0,13,2021-10-24 06:33:00
Part 102,1,68,29,7,27,0,0,0,12,0,22,23,0,2021-10-25 17:29:00
Part 102,6,25,67,34,0,0,0,12,0,22,34,0,0,2021-10-26 06:33:00
Part 102,30,67,34,0,0,0,12,0,36,32,0,0,0,2021-10-27 06:39:00
Part 102,71,34,0,0,0,11,1,36,32,0,0,0,0,2021-10-28 16:26:00
Part 102,50,0,0,0,0,0,0,0,0,0,0,60,122,2021-10-29 15:38:00
Part 102,50,0,0,0,0,0,0,0,0,0,0,60,122,2021-10-30 07:04:00
Part 102,21,0,0,0,19,0,0,41,24,92,69,0,0,2021-11-01 07:03:00
