Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 95,113,0,274,274,270,251,0,218,78,35,167,277,0,2021-09-13 18:30:00
Part 95,209,296,275,276,280,193,204,109,28,158,277,0,0,2021-09-14 17:30:00
Part 95,209,267,240,267,340,331,0,0,0,277,249,0,233,2021-09-15 16:33:00
Part 95,288,244,0,282,241,267,0,0,277,242,0,242,164,2021-09-16 17:06:00
Part 95,276,277,246,320,241,354,0,250,273,0,277,277,215,2021-09-17 06:32:00
Part 95,276,277,246,301,222,300,0,250,273,0,277,277,215,2021-09-18 07:13:00
Part 95,276,277,246,349,298,345,0,250,273,0,277,277,215,2021-09-19 06:30:00
Part 95,276,277,246,369,250,363,0,250,273,0,277,277,215,2021-09-20 06:29:00
Part 95,276,277,246,358,182,314,0,250,273,0,277,277,215,2021-09-21 06:31:00
Part 95,276,277,246,284,345,254,0,250,273,0,277,277,215,2021-09-22 06:33:00
Part 95,276,277,246,281,262,257,0,250,273,0,277,277,215,2021-09-23 06:35:00
Part 95,276,277,246,293,372,210,0,250,273,0,277,277,215,2021-09-24 06:33:00
Part 95,276,277,246,356,359,269,0,250,273,0,277,277,215,2021-09-25 15:38:00
Part 95,276,277,246,359,294,317,0,250,273,0,277,277,215,2021-09-26 06:28:00
Part 95,262,276,277,277,277,288,0,232,77,152,42,277,0,2021-09-27 12:58:00
Part 95,305,277,277,277,392,337,204,257,260,147,83,0,0,2021-09-28 18:00:00
Part 95,309,293,293,277,257,199,266,264,119,82,0,0,117,2021-09-29 11:58:00
Part 95,338,293,0,335,201,275,277,275,187,0,0,61,90,2021-09-30 17:34:00
Part 95,323,0,0,227,291,293,266,169,0,0,291,293,212,2021-10-01 07:08:00
Part 95,305,0,269,290,293,270,175,293,0,0,281,244,82,2021-10-02 08:35:00
Part 95,305,0,269,290,293,270,175,293,0,0,281,244,82,2021-10-03 07:03:00
Part 95,269,290,293,270,175,293,0,0,281,244,82,52,0,2021-10-04 16:30:00
Part 95,311,293,283,193,274,295,0,282,247,80,52,0,0,2021-10-05 10:29:00
Part 95,335,286,201,263,223,227,285,250,100,74,0,0,115,2021-10-06 18:34:00
Part 95,327,196,262,315,356,291,254,292,293,0,0,293,293,2021-10-07 17:32:00
Part 95,236,291,0,240,253,261,292,293,0,0,293,293,293,2021-10-08 15:05:00
Part 95,236,291,0,243,253,261,292,293,0,0,293,293,293,2021-10-09 07:05:00
Part 95,236,291,0,320,253,261,292,293,0,0,293,293,293,2021-10-10 06:29:00
Part 95,236,291,0,317,253,261,292,293,0,0,293,293,293,2021-10-11 06:28:00
Part 95,303,276,325,326,414,427,326,293,239,102,289,0,0,2021-10-12 11:34:00
Part 95,276,325,326,326,372,293,268,97,290,110,0,0,78,2021-10-13 12:38:00
Part 95,352,326,326,395,293,220,237,211,62,0,0,148,3,2021-10-14 16:30:00
Part 95,363,326,0,293,236,221,283,293,0,0,80,166,13,2021-10-15 15:34:00
Part 95,365,0,293,252,210,284,291,0,0,218,47,162,15,2021-10-16 07:42:00
Part 95,365,0,293,252,210,284,291,0,0,218,47,162,15,2021-10-17 06:36:00
Part 95,344,262,200,284,291,348,0,242,235,293,136,155,0,2021-10-18 16:38:00
Part 95,317,196,262,275,287,359,254,275,275,158,91,0,0,2021-10-19 15:57:00
Part 95,209,266,270,426,265,254,165,106,244,44,0,0,233,2021-10-20 16:01:00
Part 95,250,304,0,228,254,180,132,215,154,0,0,291,291,2021-10-21 15:01:00
Part 95,325,0,0,254,143,166,236,185,0,0,242,293,289,2021-10-22 16:03:00
Part 95,325,0,0,254,143,166,236,185,0,0,242,293,289,2021-10-23 07:08:00
Part 95,325,0,0,254,143,166,236,185,0,0,242,293,289,2021-10-24 06:33:00
Part 95,290,195,122,245,191,172,0,187,291,291,286,287,0,2021-10-25 17:29:00
Part 95,249,105,245,212,212,119,255,293,292,292,291,0,0,2021-10-26 06:33:00
Part 95,99,242,221,357,167,246,293,292,221,280,0,0,290,2021-10-27 06:39:00
Part 95,276,223,0,0,186,293,292,273,284,0,0,291,291,2021-10-28 16:26:00
Part 95,264,0,0,44,0,206,293,292,0,0,283,292,289,2021-10-29 15:38:00
Part 95,264,0,0,44,0,206,293,292,0,0,283,292,289,2021-10-30 07:04:00
Part 95,209,0,68,67,86,0,0,293,293,288,293,293,0,2021-11-01 07:03:00
