Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 81,0,0,0,0,0,0,0,379,322,314,315,311,308,2021-09-13 18:30:00
Part 81,0,377,323,312,0,0,316,309,309,312,315,341,0,2021-09-14 17:30:00
Part 81,0,0,0,0,0,378,322,298,345,335,315,0,316,2021-09-15 16:33:00
Part 81,0,0,0,0,377,323,298,318,326,325,0,327,333,2021-09-16 17:06:00
Part 81,0,0,0,377,323,299,317,326,325,0,326,333,342,2021-09-17 06:32:00
Part 81,0,0,0,377,323,299,317,326,325,0,326,333,342,2021-09-18 07:13:00
Part 81,0,0,0,377,323,299,317,326,325,0,326,333,342,2021-09-19 06:30:00
Part 81,0,0,0,377,323,299,317,326,325,0,326,333,342,2021-09-20 06:29:00
Part 81,0,0,0,377,323,299,317,326,325,0,326,333,342,2021-09-21 06:31:00
Part 81,0,0,0,377,323,299,317,326,325,0,326,333,342,2021-09-22 06:33:00
Part 81,0,0,0,377,323,299,317,326,325,0,326,333,342,2021-09-23 06:35:00
Part 81,0,0,0,377,323,299,317,326,325,0,326,333,342,2021-09-24 06:33:00
Part 81,0,0,0,377,323,299,317,326,325,0,326,333,342,2021-09-25 15:38:00
Part 81,0,0,0,377,323,299,317,326,325,0,326,333,342,2021-09-26 06:28:00
Part 81,376,183,211,328,325,317,0,337,349,357,395,174,0,2021-09-27 12:58:00
Part 81,271,99,233,339,328,0,327,351,412,444,258,0,0,2021-09-28 18:00:00
Part 81,101,116,329,0,0,312,329,373,425,428,422,0,0,2021-09-29 11:58:00
Part 81,99,273,0,0,320,314,332,374,425,428,0,263,0,2021-09-30 17:34:00
Part 81,157,0,0,310,322,313,318,328,336,0,335,330,79,2021-10-01 07:08:00
Part 81,0,0,249,325,317,315,319,331,0,335,337,283,17,2021-10-02 08:35:00
Part 81,0,0,249,325,317,315,319,331,0,335,337,283,17,2021-10-03 07:03:00
Part 81,249,325,317,315,320,329,0,336,336,284,17,0,0,2021-10-04 16:30:00
Part 81,349,322,321,317,317,0,321,332,336,342,181,0,0,2021-10-05 10:29:00
Part 81,432,325,320,0,0,0,317,318,325,332,337,0,330,2021-10-06 18:34:00
Part 81,349,289,0,0,0,30,30,29,55,321,0,309,324,2021-10-07 17:32:00
Part 81,321,0,0,0,188,281,313,316,328,0,346,336,320,2021-10-08 15:05:00
Part 81,321,0,0,0,188,281,313,316,328,0,346,336,320,2021-10-09 07:05:00
Part 81,321,0,0,0,188,281,313,316,328,0,346,336,320,2021-10-10 06:29:00
Part 81,321,0,0,0,188,281,313,316,328,0,346,336,320,2021-10-11 06:28:00
Part 81,213,277,314,314,328,0,342,338,318,155,197,0,0,2021-10-12 11:34:00
Part 81,250,294,309,319,0,333,345,344,296,219,409,0,445,2021-10-13 12:38:00
Part 81,283,236,0,0,282,299,309,348,356,360,0,364,365,2021-10-14 16:30:00
Part 81,267,0,0,262,294,298,334,354,361,0,358,367,381,2021-10-15 15:34:00
Part 81,0,0,261,296,301,304,345,351,0,359,350,355,358,2021-10-16 07:42:00
Part 81,0,0,261,296,301,304,345,351,0,359,350,355,358,2021-10-17 06:36:00
Part 81,261,296,301,304,344,351,0,360,350,354,359,331,283,2021-10-18 16:38:00
Part 81,308,296,299,334,345,0,352,353,349,359,355,259,0,2021-10-19 15:57:00
Part 81,317,310,308,0,0,336,349,354,350,350,361,0,306,2021-10-20 16:01:00
Part 81,343,156,0,0,147,337,355,365,381,397,0,438,412,2021-10-21 15:01:00
Part 81,227,0,0,217,297,342,358,362,380,0,395,439,142,2021-10-22 16:03:00
Part 81,227,0,0,217,297,342,358,362,380,0,395,439,142,2021-10-23 07:08:00
Part 81,227,0,0,217,297,342,358,362,380,0,395,439,142,2021-10-24 06:33:00
Part 81,190,290,333,319,339,333,0,326,321,255,263,119,105,2021-10-25 17:29:00
Part 81,248,303,327,325,0,0,336,328,325,313,223,244,0,2021-10-26 06:33:00
Part 81,315,328,319,0,0,326,333,322,326,279,227,0,174,2021-10-27 06:39:00
Part 81,360,336,0,0,318,322,330,319,307,233,0,232,224,2021-10-28 16:26:00
Part 81,380,0,0,323,323,319,320,322,321,0,320,329,359,2021-10-29 15:38:00
Part 81,380,0,0,323,323,319,320,322,321,0,320,329,359,2021-10-30 07:04:00
Part 81,370,320,318,315,321,324,0,318,328,356,389,383,386,2021-11-01 07:03:00
