Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 103,23,44,201,209,191,0,0,0,0,0,0,0,0,2021-09-13 18:30:00
Part 103,9,67,194,188,0,0,0,0,0,0,0,0,0,2021-09-14 17:30:00
Part 103,8,19,258,0,0,0,0,0,0,0,0,0,292,2021-09-15 16:33:00
Part 103,8,52,0,0,0,0,0,0,0,0,0,213,265,2021-09-16 17:06:00
Part 103,8,0,0,0,0,0,0,0,0,0,62,199,244,2021-09-17 06:32:00
Part 103,8,0,0,0,0,0,0,0,0,0,62,199,244,2021-09-18 07:13:00
Part 103,8,0,0,0,0,0,0,0,0,0,62,199,244,2021-09-19 06:30:00
Part 103,8,0,0,0,0,0,0,0,0,0,62,199,244,2021-09-20 06:29:00
Part 103,8,0,0,0,0,0,0,0,0,0,62,199,244,2021-09-21 06:31:00
Part 103,8,0,0,0,0,0,0,0,0,0,62,199,244,2021-09-22 06:33:00
Part 103,8,0,0,0,0,0,0,0,0,0,62,199,244,2021-09-23 06:35:00
Part 103,8,0,0,0,0,0,0,0,0,0,62,199,244,2021-09-24 06:33:00
Part 103,8,0,0,0,0,0,0,0,0,0,62,199,244,2021-09-25 15:38:00
Part 103,8,0,0,0,0,0,0,0,0,0,62,199,244,2021-09-26 06:28:00
Part 103,5,4,45,210,233,0,0,174,125,127,81,209,0,2021-09-27 12:58:00
Part 103,6,38,157,177,0,0,108,140,106,128,126,0,0,2021-09-28 18:00:00
Part 103,36,155,184,0,0,95,143,100,105,141,0,0,111,2021-09-29 11:58:00
Part 103,184,176,0,0,98,140,46,90,117,0,0,158,151,2021-09-30 17:34:00
Part 103,186,0,0,133,132,41,85,111,0,0,160,172,0,2021-10-01 07:08:00
Part 103,0,0,148,137,59,105,119,0,0,162,123,7,10,2021-10-02 08:35:00
Part 103,0,0,148,137,59,105,119,0,0,162,123,7,10,2021-10-03 07:03:00
Part 103,148,137,59,105,119,0,0,162,123,7,10,201,0,2021-10-04 16:30:00
Part 103,145,68,103,116,0,0,163,121,13,12,193,0,0,2021-10-05 10:29:00
Part 103,69,105,116,0,0,0,163,125,7,10,0,0,202,2021-10-06 18:34:00
Part 103,112,118,0,0,0,164,121,8,12,0,0,267,21,2021-10-07 17:32:00
Part 103,136,0,0,0,165,120,10,38,0,0,140,99,91,2021-10-08 15:05:00
Part 103,136,0,0,0,165,120,10,38,0,0,140,99,91,2021-10-09 07:05:00
Part 103,136,0,0,0,165,120,10,38,0,0,140,99,91,2021-10-10 06:29:00
Part 103,136,0,0,0,165,120,10,38,0,0,140,99,91,2021-10-11 06:28:00
Part 103,180,119,17,36,132,0,108,82,74,19,130,0,0,2021-10-12 11:34:00
Part 103,156,24,36,143,0,53,43,70,149,136,0,0,140,2021-10-13 12:38:00
Part 103,50,34,119,0,62,42,66,182,125,0,0,159,186,2021-10-14 16:30:00
Part 103,43,122,0,59,48,135,215,26,0,0,161,175,198,2021-10-15 15:34:00
Part 103,127,0,65,49,134,212,24,0,0,161,176,199,262,2021-10-16 07:42:00
Part 103,127,0,65,49,134,212,24,0,0,161,176,199,262,2021-10-17 06:36:00
Part 103,81,48,123,216,30,0,0,158,174,199,261,348,0,2021-10-18 16:38:00
Part 103,55,113,218,57,0,0,221,281,294,282,361,0,0,2021-10-19 15:57:00
Part 103,114,136,60,0,0,234,304,156,8,154,0,0,145,2021-10-20 16:01:00
Part 103,153,67,0,0,270,282,84,124,163,0,0,156,157,2021-10-21 15:01:00
Part 103,87,0,0,345,293,188,62,134,0,0,38,193,141,2021-10-22 16:03:00
Part 103,87,0,0,345,293,188,62,134,0,0,38,193,141,2021-10-23 07:08:00
Part 103,87,0,0,345,293,188,62,134,0,0,38,193,141,2021-10-24 06:33:00
Part 103,387,231,28,81,87,0,0,107,203,118,178,130,0,2021-10-25 17:29:00
Part 103,300,18,74,89,0,0,111,202,123,188,156,0,0,2021-10-26 06:33:00
Part 103,77,72,89,0,0,39,180,114,151,82,0,0,220,2021-10-27 06:39:00
Part 103,103,90,0,0,40,169,143,146,69,0,0,195,260,2021-10-28 16:26:00
Part 103,134,0,0,48,0,0,5,140,0,0,259,200,89,2021-10-29 15:38:00
Part 103,134,0,0,48,0,0,5,140,0,0,259,200,89,2021-10-30 07:04:00
Part 103,82,17,96,180,160,0,0,155,247,163,50,27,0,2021-11-01 07:03:00
