Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 3,104,64,15,44,50,0,0,40,11,0,29,37,0,2021-09-13 18:30:00
Part 3,75,18,42,51,0,0,41,12,0,19,37,0,0,2021-09-14 17:30:00
Part 3,23,40,47,0,0,41,16,15,103,0,0,0,13,2021-09-15 16:33:00
Part 3,41,51,0,0,41,15,14,103,105,0,0,57,107,2021-09-16 17:06:00
Part 3,62,0,0,0,0,0,0,0,0,0,48,13,69,2021-09-17 06:32:00
Part 3,62,0,0,0,0,0,0,0,0,0,48,13,69,2021-09-18 07:13:00
Part 3,62,0,0,0,0,0,0,0,0,0,48,13,69,2021-09-19 06:30:00
Part 3,62,0,0,0,0,0,0,0,0,0,48,13,69,2021-09-20 06:29:00
Part 3,62,0,0,0,0,0,0,0,0,0,48,13,69,2021-09-21 06:31:00
Part 3,62,0,0,0,0,0,0,0,0,0,48,13,69,2021-09-22 06:33:00
Part 3,62,0,0,0,0,0,0,0,0,0,48,13,69,2021-09-23 06:35:00
Part 3,62,0,0,0,0,0,0,0,0,0,48,13,69,2021-09-24 06:33:00
Part 3,62,0,0,0,0,0,0,0,0,0,48,13,69,2021-09-25 15:38:00
Part 3,62,0,0,0,0,0,0,0,0,0,48,13,69,2021-09-26 06:28:00
Part 3,55,15,55,111,145,156,0,87,23,70,97,79,50,2021-09-27 12:58:00
Part 3,30,22,107,131,0,0,150,116,49,35,74,104,0,2021-09-28 18:00:00
Part 3,15,107,132,0,0,153,119,53,74,105,115,0,0,2021-09-29 11:58:00
Part 3,107,134,0,0,153,120,55,97,151,109,0,0,29,2021-09-30 17:34:00
Part 3,144,0,0,152,130,56,111,156,92,0,27,21,14,2021-10-01 07:08:00
Part 3,0,0,165,145,55,87,150,113,0,44,12,23,0,2021-10-02 08:35:00
Part 3,0,0,165,145,55,87,150,113,0,44,12,23,0,2021-10-03 07:03:00
Part 3,165,145,55,87,150,113,0,44,12,23,0,7,2,2021-10-04 16:30:00
Part 3,175,68,68,147,131,0,0,47,9,29,0,7,0,2021-10-05 10:29:00
Part 3,94,68,147,137,0,0,44,9,29,0,7,0,1,2021-10-06 18:34:00
Part 3,74,154,144,0,0,51,3,32,1,3,0,2,0,2021-10-07 17:32:00
Part 3,159,160,0,0,56,6,31,1,4,0,1,0,2,2021-10-08 15:05:00
Part 3,159,160,0,0,56,6,31,1,4,0,1,0,2,2021-10-09 07:05:00
Part 3,159,160,0,0,56,6,31,1,4,0,1,0,2,2021-10-10 06:29:00
Part 3,159,160,0,0,56,6,31,1,4,0,1,0,2,2021-10-11 06:28:00
Part 3,92,8,0,0,0,0,0,0,0,0,0,0,0,2021-10-12 11:34:00
Part 3,32,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-13 12:38:00
Part 3,2,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-14 16:30:00
Part 3,2,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-15 15:34:00
Part 3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-16 07:42:00
Part 3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-17 06:36:00
Part 3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-18 06:01:00
Part 3,0,0,0,0,0,0,0,0,0,0,9,3,0,2021-10-19 15:57:00
Part 3,0,0,0,0,0,0,0,0,0,2,10,0,43,2021-10-20 16:01:00
Part 3,0,0,0,0,0,0,0,0,1,11,0,43,0,2021-10-21 15:01:00
Part 3,0,0,0,0,0,0,2,24,44,0,58,65,72,2021-10-22 16:03:00
Part 3,0,0,0,0,0,0,2,24,44,0,58,65,72,2021-10-23 07:08:00
Part 3,0,0,0,0,0,0,2,24,44,0,58,65,72,2021-10-24 06:33:00
Part 3,0,0,0,4,26,39,0,54,60,59,59,58,22,2021-10-25 17:29:00
Part 3,0,0,1,25,39,0,55,59,65,62,60,41,0,2021-10-26 06:33:00
Part 3,0,1,26,40,0,54,59,58,56,53,65,0,94,2021-10-27 06:39:00
Part 3,0,24,48,0,54,57,58,62,57,74,0,89,93,2021-10-28 16:26:00
Part 3,24,36,0,58,65,52,58,57,59,0,86,78,94,2021-10-29 15:38:00
Part 3,24,36,0,58,65,52,58,57,59,0,86,78,94,2021-10-30 07:04:00
Part 3,60,64,58,60,57,62,0,85,79,94,90,43,66,2021-11-01 07:03:00
