Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 73,0,0,0,0,0,0,0,56,66,69,70,70,72,2021-09-13 18:30:00
Part 73,0,56,67,69,0,0,69,71,71,71,70,44,0,2021-09-14 17:30:00
Part 73,0,0,0,0,0,56,66,79,27,36,62,0,66,2021-09-15 16:33:00
Part 73,0,0,0,0,56,67,77,55,40,41,0,40,41,2021-09-16 17:06:00
Part 73,0,0,0,56,67,76,56,40,41,0,41,41,41,2021-09-17 06:32:00
Part 73,0,0,0,56,67,76,56,40,41,0,41,41,41,2021-09-18 07:13:00
Part 73,0,0,0,56,67,76,56,40,41,0,41,41,41,2021-09-19 06:30:00
Part 73,0,0,0,56,67,76,56,40,41,0,41,41,41,2021-09-20 06:29:00
Part 73,0,0,0,56,67,76,56,40,41,0,41,41,41,2021-09-21 06:31:00
Part 73,0,0,0,56,67,76,56,40,41,0,41,41,41,2021-09-22 06:33:00
Part 73,0,0,0,56,67,76,56,40,41,0,41,41,41,2021-09-23 06:35:00
Part 73,0,0,0,56,67,76,56,40,41,0,41,41,41,2021-09-24 06:33:00
Part 73,0,0,0,56,67,76,56,40,41,0,41,41,41,2021-09-25 15:38:00
Part 73,0,0,0,56,67,76,56,40,41,0,41,41,41,2021-09-26 06:28:00
Part 73,57,150,96,40,41,44,0,38,42,43,37,13,0,2021-09-27 12:58:00
Part 73,120,167,89,26,27,0,41,43,27,12,97,0,0,2021-09-28 18:00:00
Part 73,168,154,47,0,0,50,30,24,27,28,16,0,0,2021-09-29 11:58:00
Part 73,167,78,0,0,51,50,33,25,28,28,0,12,0,2021-09-30 17:34:00
Part 73,154,0,0,57,51,53,50,52,52,0,53,52,115,2021-10-01 07:08:00
Part 73,0,0,133,50,54,50,53,52,0,53,51,68,120,2021-10-02 08:35:00
Part 73,0,0,133,50,54,50,53,52,0,53,51,68,120,2021-10-03 07:03:00
Part 73,133,50,54,50,53,53,0,52,52,68,120,14,0,2021-10-04 16:30:00
Part 73,106,52,52,53,53,0,53,51,53,49,96,33,0,2021-10-05 10:29:00
Part 73,88,49,52,0,0,0,53,53,52,53,52,0,54,2021-10-06 18:34:00
Part 73,57,67,0,0,0,48,49,46,35,48,0,52,53,2021-10-07 17:32:00
Part 73,63,0,0,0,116,71,49,52,53,0,43,52,55,2021-10-08 15:05:00
Part 73,63,0,0,0,116,71,49,52,53,0,43,52,55,2021-10-09 07:05:00
Part 73,63,0,0,0,116,71,49,52,53,0,43,52,55,2021-10-10 06:29:00
Part 73,63,0,0,0,116,71,49,52,53,0,43,52,55,2021-10-11 06:28:00
Part 73,116,73,49,51,53,0,46,50,61,50,22,0,0,2021-10-12 11:34:00
Part 73,123,62,51,52,0,52,43,44,74,43,7,0,0,2021-10-13 12:38:00
Part 73,118,85,0,0,70,59,56,32,32,27,0,26,29,2021-10-14 16:30:00
Part 73,107,0,0,75,64,61,38,29,27,0,29,27,27,2021-10-15 15:34:00
Part 73,0,0,90,61,54,57,30,29,0,25,31,25,25,2021-10-16 07:42:00
Part 73,0,0,90,61,54,57,30,29,0,25,31,25,25,2021-10-17 06:36:00
Part 73,90,61,54,57,30,29,0,25,31,25,25,38,21,2021-10-18 16:38:00
Part 73,86,58,59,34,33,0,28,29,30,24,26,30,0,2021-10-19 15:57:00
Part 73,80,45,55,0,0,37,29,26,30,29,23,0,42,2021-10-20 16:01:00
Part 73,69,104,0,0,94,28,21,19,9,0,0,0,0,2021-10-21 15:01:00
Part 73,103,0,0,71,49,28,20,19,10,0,0,0,0,2021-10-22 16:03:00
Part 73,103,0,0,71,49,28,20,19,10,0,0,0,0,2021-10-23 07:08:00
Part 73,103,0,0,71,49,28,20,19,10,0,0,0,0,2021-10-24 06:33:00
Part 73,96,53,37,52,38,43,0,53,53,83,85,4,0,2021-10-25 17:29:00
Part 73,81,48,44,47,0,0,41,47,52,59,85,60,0,2021-10-26 06:33:00
Part 73,69,37,52,0,0,47,44,51,51,73,88,0,22,2021-10-27 06:39:00
Part 73,58,36,0,0,54,51,45,54,58,90,0,152,225,2021-10-28 16:26:00
Part 73,39,0,0,49,50,53,53,50,52,0,53,50,54,2021-10-29 15:38:00
Part 73,39,0,0,49,50,53,53,50,52,0,53,50,54,2021-10-30 07:04:00
Part 73,44,49,53,55,51,51,0,51,44,49,51,63,59,2021-11-01 07:03:00
