Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 52,0,0,0,8,13,18,0,19,23,2,0,0,0,2021-09-13 18:30:00
Part 52,0,0,19,2,0,0,0,26,36,0,0,0,0,2021-09-14 17:30:00
Part 52,0,14,1,0,0,6,0,24,38,0,0,0,0,2021-09-15 16:33:00
Part 52,14,1,0,0,0,6,14,16,32,0,0,0,0,2021-09-16 17:06:00
Part 52,6,0,0,0,0,0,0,0,6,0,13,16,33,2021-09-17 06:32:00
Part 52,6,0,0,0,0,0,0,0,6,0,13,16,33,2021-09-18 07:13:00
Part 52,6,0,0,0,0,0,0,0,6,0,13,16,33,2021-09-19 06:30:00
Part 52,6,0,0,0,0,0,0,0,6,0,13,16,33,2021-09-20 06:29:00
Part 52,6,0,0,0,0,0,0,0,6,0,13,16,33,2021-09-21 06:31:00
Part 52,6,0,0,0,0,0,0,0,6,0,13,16,33,2021-09-22 06:33:00
Part 52,6,0,0,0,0,0,0,0,6,0,13,16,33,2021-09-23 06:35:00
Part 52,6,0,0,0,0,0,0,0,6,0,13,16,33,2021-09-24 06:33:00
Part 52,6,0,0,0,0,0,0,0,6,0,13,16,33,2021-09-25 15:38:00
Part 52,6,0,0,0,0,0,0,0,6,0,13,16,33,2021-09-26 06:28:00
Part 52,17,15,3,0,15,14,0,9,6,14,9,11,21,2021-09-27 12:58:00
Part 52,21,5,0,16,0,0,20,8,4,10,10,16,0,2021-09-28 18:00:00
Part 52,8,0,16,0,0,22,6,4,10,11,14,0,6,2021-09-29 11:58:00
Part 52,0,14,0,0,24,7,9,11,8,14,0,13,16,2021-09-30 17:34:00
Part 52,11,0,0,25,7,5,10,11,9,0,12,12,18,2021-10-01 07:08:00
Part 52,0,0,30,10,3,14,5,14,0,14,5,18,0,2021-10-02 08:35:00
Part 52,0,0,30,10,3,14,5,14,0,14,5,18,0,2021-10-03 07:03:00
Part 52,30,10,3,14,5,14,0,14,5,18,0,0,0,2021-10-04 16:30:00
Part 52,13,6,5,0,0,0,0,14,4,7,15,12,0,2021-10-05 10:29:00
Part 52,9,5,6,0,0,0,16,6,12,12,10,0,10,2021-10-06 18:34:00
Part 52,9,7,0,0,0,14,7,8,16,8,0,12,0,2021-10-07 17:32:00
Part 52,9,0,0,0,15,7,8,16,0,0,8,12,0,2021-10-08 15:05:00
Part 52,9,0,0,0,15,7,8,16,0,0,8,12,0,2021-10-09 07:05:00
Part 52,9,0,0,0,15,7,8,16,0,0,8,12,0,2021-10-10 06:29:00
Part 52,9,0,0,0,15,7,8,16,0,0,8,12,0,2021-10-11 06:28:00
Part 52,22,7,8,16,0,0,8,12,0,0,0,0,0,2021-10-12 11:34:00
Part 52,9,8,16,0,0,5,12,4,0,0,0,0,0,2021-10-13 12:38:00
Part 52,9,15,0,0,6,13,4,0,0,0,0,0,0,2021-10-14 16:30:00
Part 52,21,0,0,3,13,4,0,0,0,0,0,0,0,2021-10-15 15:34:00
Part 52,0,0,15,7,4,0,0,0,0,0,0,0,0,2021-10-16 07:42:00
Part 52,0,0,15,7,4,0,0,0,0,0,0,0,0,2021-10-17 06:36:00
Part 52,15,7,4,0,0,0,0,0,0,0,0,0,0,2021-10-18 16:38:00
Part 52,10,3,0,0,0,0,0,0,0,0,0,0,0,2021-10-19 15:57:00
Part 52,4,0,0,0,0,0,0,0,0,0,0,0,2,2021-10-20 16:01:00
Part 52,0,0,0,0,0,0,0,0,0,0,0,0,5,2021-10-21 15:01:00
Part 52,0,0,0,0,0,0,0,0,0,0,6,5,6,2021-10-22 16:03:00
Part 52,0,0,0,0,0,0,0,0,0,0,6,5,6,2021-10-23 07:08:00
Part 52,0,0,0,0,0,0,0,0,0,0,6,5,6,2021-10-24 06:33:00
Part 52,0,0,0,0,0,0,0,0,0,0,6,7,8,2021-10-25 17:29:00
Part 52,0,0,0,0,0,0,0,0,0,5,8,8,0,2021-10-26 06:33:00
Part 52,0,0,0,0,0,0,0,0,5,8,7,0,8,2021-10-27 06:39:00
Part 52,0,0,0,0,0,0,0,0,0,7,0,7,8,2021-10-28 16:26:00
Part 52,0,0,0,0,0,0,0,0,3,0,7,10,7,2021-10-29 15:38:00
Part 52,0,0,0,0,0,0,0,0,3,0,7,10,7,2021-10-30 07:04:00
Part 52,0,0,0,0,0,4,0,6,10,7,5,0,1,2021-11-01 07:03:00
