Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 49,0,0,0,0,0,0,0,0,0,0,24,0,0,2021-09-13 18:30:00
Part 49,0,0,0,0,0,0,0,0,0,24,0,0,0,2021-09-14 17:30:00
Part 49,0,0,0,0,0,0,0,0,0,24,0,0,0,2021-09-15 16:33:00
Part 49,0,0,0,0,0,0,0,0,5,10,0,5,4,2021-09-16 17:06:00
Part 49,0,0,0,0,0,0,0,0,0,0,0,0,2,2021-09-17 06:32:00
Part 49,0,0,0,0,0,0,0,0,0,0,0,0,2,2021-09-18 07:13:00
Part 49,0,0,0,0,0,0,0,0,0,0,0,0,2,2021-09-19 06:30:00
Part 49,0,0,0,0,0,0,0,0,0,0,0,0,2,2021-09-20 06:29:00
Part 49,0,0,0,0,0,0,0,0,0,0,0,0,2,2021-09-21 06:31:00
Part 49,0,0,0,0,0,0,0,0,0,0,0,0,2,2021-09-22 06:33:00
Part 49,0,0,0,0,0,0,0,0,0,0,0,0,2,2021-09-23 06:35:00
Part 49,0,0,0,0,0,0,0,0,0,0,0,0,2,2021-09-24 06:33:00
Part 49,0,0,0,0,0,0,0,0,0,0,0,0,2,2021-09-25 15:38:00
Part 49,0,0,0,0,0,0,0,0,0,0,0,0,2,2021-09-26 06:28:00
Part 49,0,0,0,0,10,10,0,15,17,30,23,67,0,2021-09-27 12:58:00
Part 49,0,0,0,1,0,0,19,15,17,30,23,35,0,2021-09-28 18:00:00
Part 49,0,0,10,0,0,10,15,22,25,25,34,0,31,2021-09-29 11:58:00
Part 49,0,0,0,0,20,15,27,25,37,31,0,17,0,2021-09-30 17:34:00
Part 49,0,0,0,15,5,20,22,15,25,0,33,30,7,2021-10-01 07:08:00
Part 49,0,0,15,5,9,33,15,20,0,34,36,5,0,2021-10-02 08:35:00
Part 49,0,0,15,5,9,33,15,20,0,34,36,5,0,2021-10-03 07:03:00
Part 49,15,5,9,33,15,20,0,34,36,5,0,0,0,2021-10-04 16:30:00
Part 49,12,3,2,4,0,0,0,38,15,15,34,40,0,2021-10-05 10:29:00
Part 49,5,2,4,0,0,0,33,20,15,34,44,0,2,2021-10-06 18:34:00
Part 49,3,4,0,0,0,28,25,15,37,39,0,4,0,2021-10-07 17:32:00
Part 49,2,0,0,0,28,27,15,37,0,0,34,9,0,2021-10-08 15:05:00
Part 49,2,0,0,0,28,27,15,37,0,0,34,9,0,2021-10-09 07:05:00
Part 49,2,0,0,0,28,27,15,37,0,0,34,9,0,2021-10-10 06:29:00
Part 49,2,0,0,0,28,27,15,37,0,0,34,9,0,2021-10-11 06:28:00
Part 49,24,30,18,25,0,0,38,17,0,0,0,20,0,2021-10-12 11:34:00
Part 49,27,22,22,0,0,31,32,0,0,29,15,0,0,2021-10-13 12:38:00
Part 49,21,24,0,0,27,37,0,0,16,23,0,5,9,2021-10-14 16:30:00
Part 49,21,0,0,26,40,1,0,9,30,0,5,9,0,2021-10-15 15:34:00
Part 49,0,0,29,39,2,0,9,35,0,0,8,1,0,2021-10-16 07:42:00
Part 49,0,0,29,39,2,0,9,35,0,0,8,1,0,2021-10-17 06:36:00
Part 49,29,39,2,0,9,35,0,0,8,1,0,0,0,2021-10-18 16:38:00
Part 49,37,10,0,9,0,0,35,0,0,9,0,0,0,2021-10-19 15:57:00
Part 49,19,0,9,0,0,35,0,0,9,0,0,0,28,2021-10-20 16:01:00
Part 49,0,0,0,0,44,0,0,9,0,0,0,25,17,2021-10-21 15:01:00
Part 49,8,0,0,28,8,9,0,0,0,0,35,15,36,2021-10-22 16:03:00
Part 49,8,0,0,28,8,9,0,0,0,0,35,15,36,2021-10-23 07:08:00
Part 49,8,0,0,28,8,9,0,0,0,0,35,15,36,2021-10-24 06:33:00
Part 49,23,15,3,9,0,0,0,0,35,15,15,21,0,2021-10-25 17:29:00
Part 49,16,4,9,0,0,0,0,32,18,15,10,11,0,2021-10-26 06:33:00
Part 49,6,9,0,0,0,0,30,20,17,13,6,0,0,2021-10-27 06:39:00
Part 49,10,0,0,0,0,0,21,14,8,0,0,0,0,2021-10-28 16:26:00
Part 49,2,0,0,0,2,2,2,10,10,0,18,9,0,2021-10-29 15:38:00
Part 49,2,0,0,0,2,2,2,10,10,0,18,9,0,2021-10-30 07:04:00
Part 49,1,7,19,0,8,19,0,0,0,0,0,0,0,2021-11-01 07:03:00
