Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 71,422,361,349,346,345,344,0,297,343,253,313,381,98,2021-09-13 18:30:00
Part 71,420,355,336,330,0,0,318,327,329,327,382,223,0,2021-09-14 17:30:00
Part 71,401,325,321,0,0,316,322,343,346,405,446,0,251,2021-09-15 16:33:00
Part 71,385,322,0,0,327,330,349,350,339,270,0,300,298,2021-09-16 17:06:00
Part 71,384,0,0,0,0,0,0,335,337,0,335,336,346,2021-09-17 06:32:00
Part 71,384,0,0,0,0,0,0,335,337,0,335,336,346,2021-09-18 07:13:00
Part 71,384,0,0,0,0,0,0,335,337,0,335,336,346,2021-09-19 06:30:00
Part 71,384,0,0,0,0,0,0,335,337,0,335,336,346,2021-09-20 06:29:00
Part 71,384,0,0,0,0,0,0,335,337,0,335,336,346,2021-09-21 06:31:00
Part 71,384,0,0,0,0,0,0,335,337,0,335,336,346,2021-09-22 06:33:00
Part 71,384,0,0,0,0,0,0,335,337,0,335,336,346,2021-09-23 06:35:00
Part 71,384,0,0,0,0,0,0,335,337,0,335,336,346,2021-09-24 06:33:00
Part 71,384,0,0,0,0,0,0,335,337,0,335,336,346,2021-09-25 15:38:00
Part 71,384,0,0,0,0,0,0,335,337,0,335,336,346,2021-09-26 06:28:00
Part 71,404,366,385,308,301,301,0,321,333,334,254,103,147,2021-09-27 12:58:00
Part 71,422,385,344,336,0,0,336,336,339,331,275,207,0,2021-09-28 18:00:00
Part 71,483,389,335,0,0,339,337,341,335,326,352,0,362,2021-09-29 11:58:00
Part 71,482,382,0,0,378,378,378,378,356,334,0,387,357,2021-09-30 17:34:00
Part 71,452,0,0,345,345,346,345,357,343,0,363,339,351,2021-10-01 07:08:00
Part 71,0,0,429,359,358,346,355,345,0,345,335,345,458,2021-10-02 08:35:00
Part 71,0,0,429,359,358,346,355,345,0,345,335,345,458,2021-10-03 07:03:00
Part 71,429,359,358,346,355,345,0,345,335,345,458,204,0,2021-10-04 16:30:00
Part 71,279,184,182,163,0,0,0,346,345,345,345,345,0,2021-10-05 10:29:00
Part 71,290,185,166,0,0,0,352,350,348,345,331,0,334,2021-10-06 18:34:00
Part 71,281,169,0,0,0,354,352,348,330,343,0,345,341,2021-10-07 17:32:00
Part 71,264,0,0,0,349,352,338,343,0,0,344,345,342,2021-10-08 15:05:00
Part 71,264,0,0,0,349,352,338,343,0,0,344,345,342,2021-10-09 07:05:00
Part 71,264,0,0,0,349,352,338,343,0,0,344,345,342,2021-10-10 06:29:00
Part 71,264,0,0,0,349,352,338,343,0,0,344,345,342,2021-10-11 06:28:00
Part 71,432,345,345,345,0,0,345,345,346,345,340,353,0,2021-10-12 11:34:00
Part 71,393,345,345,0,0,345,345,345,345,344,358,0,306,2021-10-13 12:38:00
Part 71,393,348,0,0,345,345,345,345,344,345,0,332,322,2021-10-14 16:30:00
Part 71,411,0,0,351,345,344,345,345,344,0,345,355,393,2021-10-15 15:34:00
Part 71,0,0,415,345,358,374,353,337,0,333,336,425,198,2021-10-16 07:42:00
Part 71,0,0,415,345,358,374,353,337,0,333,336,425,198,2021-10-17 06:36:00
Part 71,415,345,358,374,353,337,0,333,336,425,198,0,0,2021-10-18 16:38:00
Part 71,394,355,373,357,0,0,338,335,334,411,276,0,0,2021-10-19 15:57:00
Part 71,426,373,358,0,0,338,335,334,334,360,0,0,300,2021-10-20 16:01:00
Part 71,401,364,0,0,340,335,334,334,356,0,0,309,303,2021-10-21 15:01:00
Part 71,408,0,0,387,395,352,345,292,0,0,295,306,317,2021-10-22 16:03:00
Part 71,408,0,0,387,395,352,345,292,0,0,295,306,317,2021-10-23 07:08:00
Part 71,408,0,0,387,395,352,345,292,0,0,295,306,317,2021-10-24 06:33:00
Part 71,229,192,192,192,174,0,0,351,352,351,352,314,297,2021-10-25 17:29:00
Part 71,306,190,189,164,0,0,334,333,334,333,328,324,0,2021-10-26 06:33:00
Part 71,313,189,166,0,0,334,333,334,333,334,333,0,329,2021-10-27 06:39:00
Part 71,323,171,0,0,334,363,384,353,335,332,0,330,341,2021-10-28 16:26:00
Part 71,294,0,0,313,338,341,341,326,335,0,336,335,335,2021-10-29 15:38:00
Part 71,294,0,0,313,338,341,341,326,335,0,336,335,335,2021-10-30 07:04:00
Part 71,452,341,340,342,328,336,0,335,335,335,412,203,0,2021-11-01 07:03:00
