Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 63,216,194,101,94,84,107,0,119,129,130,113,0,0,2021-09-13 18:30:00
Part 63,218,111,143,141,0,0,199,196,170,208,6,0,0,2021-09-14 17:30:00
Part 63,137,140,113,0,0,189,209,156,169,435,463,0,0,2021-09-15 16:33:00
Part 63,157,114,0,0,187,210,156,169,219,226,0,189,182,2021-09-16 17:06:00
Part 63,132,0,0,0,0,0,0,182,208,0,137,145,168,2021-09-17 06:32:00
Part 63,132,0,0,0,0,0,0,182,208,0,137,145,168,2021-09-18 07:13:00
Part 63,132,0,0,0,0,0,0,182,208,0,137,145,168,2021-09-19 06:30:00
Part 63,132,0,0,0,0,0,0,182,208,0,137,145,168,2021-09-20 06:29:00
Part 63,132,0,0,0,0,0,0,182,208,0,137,145,168,2021-09-21 06:31:00
Part 63,132,0,0,0,0,0,0,182,208,0,137,145,168,2021-09-22 06:33:00
Part 63,132,0,0,0,0,0,0,182,208,0,137,145,168,2021-09-23 06:35:00
Part 63,132,0,0,0,0,0,0,182,208,0,137,145,168,2021-09-24 06:33:00
Part 63,132,0,0,0,0,0,0,182,208,0,137,145,168,2021-09-25 15:38:00
Part 63,132,0,0,0,0,0,0,182,208,0,137,145,168,2021-09-26 06:28:00
Part 63,93,0,64,264,241,216,0,208,209,205,204,131,0,2021-09-27 12:58:00
Part 63,23,58,263,242,0,0,215,209,208,207,229,246,0,2021-09-28 18:00:00
Part 63,66,256,287,0,0,223,220,225,199,224,237,0,224,2021-09-29 11:58:00
Part 63,277,270,0,0,252,245,261,270,252,201,0,239,156,2021-09-30 17:34:00
Part 63,275,0,0,235,221,223,236,220,188,0,184,205,275,2021-10-01 07:08:00
Part 63,0,0,270,178,186,206,199,205,0,200,238,306,365,2021-10-02 08:35:00
Part 63,0,0,270,178,186,206,199,205,0,200,238,306,365,2021-10-03 07:03:00
Part 63,270,178,186,206,199,205,0,200,238,306,365,152,0,2021-10-04 16:30:00
Part 63,165,97,72,142,0,0,0,202,206,205,201,227,0,2021-10-05 10:29:00
Part 63,152,77,136,0,0,0,204,205,206,200,208,0,233,2021-10-06 18:34:00
Part 63,123,128,0,0,0,205,204,207,199,209,0,231,267,2021-10-07 17:32:00
Part 63,147,0,0,0,208,204,208,199,0,0,207,228,264,2021-10-08 15:05:00
Part 63,147,0,0,0,208,204,208,199,0,0,207,228,264,2021-10-09 07:05:00
Part 63,147,0,0,0,208,204,208,199,0,0,207,228,264,2021-10-10 06:29:00
Part 63,147,0,0,0,208,204,208,199,0,0,207,228,264,2021-10-11 06:28:00
Part 63,283,205,208,199,0,0,204,223,241,220,318,376,0,2021-10-12 11:34:00
Part 63,229,207,201,0,0,202,215,248,223,255,306,0,359,2021-10-13 12:38:00
Part 63,219,198,0,0,201,214,245,224,206,265,0,346,376,2021-10-14 16:30:00
Part 63,213,0,0,194,211,241,228,243,243,0,224,295,287,2021-10-15 15:34:00
Part 63,0,0,215,210,240,230,241,245,0,208,252,262,240,2021-10-16 07:42:00
Part 63,0,0,215,210,240,230,241,245,0,208,252,262,240,2021-10-17 06:36:00
Part 63,215,210,240,230,241,245,0,208,252,262,240,0,0,2021-10-18 16:38:00
Part 63,227,233,235,237,0,0,209,196,195,207,210,0,0,2021-10-19 15:57:00
Part 63,271,237,237,0,0,210,196,216,199,196,0,0,208,2021-10-20 16:01:00
Part 63,264,235,0,0,218,196,212,202,198,0,0,212,199,2021-10-21 15:01:00
Part 63,276,0,0,281,249,266,180,144,0,0,194,206,237,2021-10-22 16:03:00
Part 63,276,0,0,281,249,266,180,144,0,0,194,206,237,2021-10-23 07:08:00
Part 63,276,0,0,281,249,266,180,144,0,0,194,206,237,2021-10-24 06:33:00
Part 63,267,197,208,211,176,0,0,221,221,231,284,253,159,2021-10-25 17:29:00
Part 63,234,211,217,157,0,0,186,186,182,189,216,276,0,2021-10-26 06:33:00
Part 63,270,215,154,0,0,186,187,181,190,227,228,0,235,2021-10-27 06:39:00
Part 63,274,135,0,0,56,106,193,186,185,219,0,311,440,2021-10-28 16:26:00
Part 63,208,0,0,57,21,29,42,149,193,0,185,219,367,2021-10-29 15:38:00
Part 63,208,0,0,57,21,29,42,149,193,0,185,219,367,2021-10-30 07:04:00
Part 63,141,123,134,128,154,185,0,226,243,354,265,0,0,2021-11-01 07:03:00
