Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 17,7,0,0,0,5,0,0,0,5,7,13,12,0,2021-09-13 18:30:00
Part 17,4,0,0,0,0,0,0,1,2,7,9,0,0,2021-09-14 17:30:00
Part 17,4,0,0,0,0,0,2,4,7,10,0,0,9,2021-09-15 16:33:00
Part 17,1,0,0,0,0,5,7,2,6,0,0,8,13,2021-09-16 17:06:00
Part 17,1,0,0,0,0,0,0,0,0,0,0,5,8,2021-09-17 06:32:00
Part 17,1,0,0,0,0,0,0,0,0,0,0,5,8,2021-09-18 07:13:00
Part 17,1,0,0,0,0,0,0,0,0,0,0,5,8,2021-09-19 06:30:00
Part 17,1,0,0,0,0,0,0,0,0,0,0,5,8,2021-09-20 06:29:00
Part 17,1,0,0,0,0,0,0,0,0,0,0,5,8,2021-09-21 06:31:00
Part 17,1,0,0,0,0,0,0,0,0,0,0,5,8,2021-09-22 06:33:00
Part 17,1,0,0,0,0,0,0,0,0,0,0,5,8,2021-09-23 06:35:00
Part 17,1,0,0,0,0,0,0,0,0,0,0,5,8,2021-09-24 06:33:00
Part 17,1,0,0,0,0,0,0,0,0,0,0,5,8,2021-09-25 15:38:00
Part 17,1,0,0,0,0,0,0,0,0,0,0,5,8,2021-09-26 06:28:00
Part 17,1,33,56,42,16,0,0,22,40,9,16,46,0,2021-09-27 12:58:00
Part 17,9,53,47,68,0,0,42,0,0,0,2,0,0,2021-09-28 18:00:00
Part 17,43,46,55,0,0,56,44,8,0,0,0,0,0,2021-09-29 11:58:00
Part 17,51,59,0,0,55,63,78,83,56,0,0,0,0,2021-09-30 17:34:00
Part 17,57,0,0,55,54,25,57,22,0,0,0,0,42,2021-10-01 07:08:00
Part 17,0,0,59,55,36,44,39,0,0,0,0,29,49,2021-10-02 08:35:00
Part 17,0,0,59,55,36,44,39,0,0,0,0,29,49,2021-10-03 07:03:00
Part 17,59,55,36,44,39,0,0,0,0,29,49,105,0,2021-10-04 16:30:00
Part 17,56,42,37,60,82,0,0,45,40,50,38,0,0,2021-10-05 10:29:00
Part 17,44,37,55,81,0,0,51,39,57,44,0,0,6,2021-10-06 18:34:00
Part 17,45,51,79,0,0,59,37,56,46,0,0,7,0,2021-10-07 17:32:00
Part 17,58,74,0,0,65,105,100,99,0,0,67,17,3,2021-10-08 15:05:00
Part 17,58,74,0,0,65,105,100,99,0,0,67,17,3,2021-10-09 07:05:00
Part 17,58,74,0,0,65,105,100,99,0,0,67,17,3,2021-10-10 06:29:00
Part 17,58,74,0,0,65,105,100,99,0,0,67,17,3,2021-10-11 06:28:00
Part 17,67,58,78,75,0,0,78,82,129,114,106,0,0,2021-10-12 11:34:00
Part 17,63,81,74,74,0,64,125,115,103,79,0,0,3,2021-10-13 12:38:00
Part 17,90,75,75,0,63,123,118,102,85,0,0,3,2,2021-10-14 16:30:00
Part 17,91,74,0,66,120,120,108,88,0,0,1,4,4,2021-10-15 15:34:00
Part 17,87,0,66,117,137,147,121,0,0,148,145,145,133,2021-10-16 07:42:00
Part 17,87,0,66,117,137,147,121,0,0,148,145,145,133,2021-10-17 06:36:00
Part 17,92,111,135,153,132,0,0,155,145,149,131,128,0,2021-10-18 16:38:00
Part 17,121,149,155,124,152,0,136,152,122,132,94,0,0,2021-10-19 15:57:00
Part 17,156,151,136,140,0,156,143,136,119,121,0,0,16,2021-10-20 16:01:00
Part 17,152,128,140,0,158,141,132,125,121,0,0,5,6,2021-10-21 15:01:00
Part 17,148,134,0,159,138,136,123,127,0,0,4,8,36,2021-10-22 16:03:00
Part 17,148,134,0,159,138,136,123,127,0,0,4,8,36,2021-10-23 07:08:00
Part 17,148,134,0,159,138,136,123,127,0,0,4,8,36,2021-10-24 06:33:00
Part 17,170,138,140,116,138,0,0,27,8,38,108,68,0,2021-10-25 17:29:00
Part 17,155,140,117,140,92,0,82,83,89,66,90,0,0,2021-10-26 06:33:00
Part 17,162,116,141,103,0,74,85,88,66,89,0,0,79,2021-10-27 06:39:00
Part 17,134,136,110,0,106,109,109,100,111,0,0,97,82,2021-10-28 16:26:00
Part 17,148,101,0,105,108,109,91,112,0,0,83,72,70,2021-10-29 15:38:00
Part 17,148,101,0,105,108,109,91,112,0,0,83,72,70,2021-10-30 07:04:00
Part 17,121,105,110,96,100,0,0,94,88,84,47,33,0,2021-11-01 07:03:00
