Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 41,63,57,48,46,52,48,0,27,45,80,256,90,0,2021-09-13 18:30:00
Part 41,65,51,47,52,0,0,48,42,40,45,25,346,0,2021-09-14 17:30:00
Part 41,59,44,14,0,0,56,53,47,58,30,47,0,299,2021-09-15 16:33:00
Part 41,54,14,0,0,56,53,45,60,32,24,0,31,36,2021-09-16 17:06:00
Part 41,32,0,0,0,0,0,0,53,40,0,55,56,40,2021-09-17 06:32:00
Part 41,32,0,0,0,0,0,0,53,40,0,55,56,40,2021-09-18 07:13:00
Part 41,32,0,0,0,0,0,0,53,40,0,55,56,40,2021-09-19 06:30:00
Part 41,32,0,0,0,0,0,0,53,40,0,55,56,40,2021-09-20 06:29:00
Part 41,32,0,0,0,0,0,0,53,40,0,55,56,40,2021-09-21 06:31:00
Part 41,32,0,0,0,0,0,0,53,40,0,55,56,40,2021-09-22 06:33:00
Part 41,32,0,0,0,0,0,0,53,40,0,55,56,40,2021-09-23 06:35:00
Part 41,32,0,0,0,0,0,0,53,40,0,55,56,40,2021-09-24 06:33:00
Part 41,32,0,0,0,0,0,0,53,40,0,55,56,40,2021-09-25 15:38:00
Part 41,32,0,0,0,0,0,0,53,40,0,55,56,40,2021-09-26 06:28:00
Part 41,22,0,0,45,36,35,0,54,42,47,48,72,68,2021-09-27 12:58:00
Part 41,2,0,45,57,0,0,33,57,43,48,41,72,0,2021-09-28 18:00:00
Part 41,2,53,51,0,0,45,47,45,42,39,73,0,19,2021-09-29 11:58:00
Part 41,43,63,0,0,46,47,43,42,62,53,0,52,84,2021-09-30 17:34:00
Part 41,59,0,0,45,38,56,47,40,66,0,34,39,108,2021-10-01 07:08:00
Part 41,0,0,46,16,35,52,42,50,0,53,32,43,135,2021-10-02 08:35:00
Part 41,0,0,46,16,35,52,42,50,0,53,32,43,135,2021-10-03 07:03:00
Part 41,46,16,35,52,42,50,0,53,32,43,135,196,0,2021-10-04 16:30:00
Part 41,26,7,6,5,0,0,0,30,57,55,53,51,0,2021-10-05 10:29:00
Part 41,16,6,5,0,0,0,36,56,50,55,49,0,46,2021-10-06 18:34:00
Part 41,13,14,0,0,0,24,54,50,60,49,0,47,41,2021-10-07 17:32:00
Part 41,22,0,0,0,44,34,50,57,0,0,53,47,40,2021-10-08 15:05:00
Part 41,22,0,0,0,44,34,50,57,0,0,53,47,40,2021-10-09 07:05:00
Part 41,22,0,0,0,44,34,50,57,0,0,53,47,40,2021-10-10 06:29:00
Part 41,22,0,0,0,44,34,50,57,0,0,53,47,40,2021-10-11 06:28:00
Part 41,55,36,51,56,0,0,44,52,44,46,51,43,0,2021-10-12 11:34:00
Part 41,53,39,51,0,0,50,39,44,53,48,47,0,69,2021-10-13 12:38:00
Part 41,53,39,0,0,61,26,43,67,48,40,0,49,80,2021-10-14 16:30:00
Part 41,61,0,0,45,29,45,67,48,40,0,40,43,72,2021-10-15 15:34:00
Part 41,0,0,63,25,41,13,12,45,0,48,40,73,114,2021-10-16 07:42:00
Part 41,0,0,63,25,41,13,12,45,0,48,40,73,114,2021-10-17 06:36:00
Part 41,63,25,41,13,12,45,0,48,40,73,114,109,0,2021-10-18 16:38:00
Part 41,45,37,16,4,0,0,51,43,42,63,111,0,0,2021-10-19 15:57:00
Part 41,53,6,4,0,0,51,45,38,44,43,0,0,69,2021-10-20 16:01:00
Part 41,18,10,0,0,45,38,29,53,48,0,0,54,63,2021-10-21 15:01:00
Part 41,13,0,0,51,47,42,56,67,0,0,50,71,55,2021-10-22 16:03:00
Part 41,13,0,0,51,47,42,56,67,0,0,50,71,55,2021-10-23 07:08:00
Part 41,13,0,0,51,47,42,56,67,0,0,50,71,55,2021-10-24 06:33:00
Part 41,30,15,31,26,36,0,0,49,78,77,66,78,48,2021-10-25 17:29:00
Part 41,26,24,23,52,0,0,66,90,85,72,82,67,0,2021-10-26 06:33:00
Part 41,35,24,47,0,0,63,97,86,70,89,53,0,86,2021-10-27 06:39:00
Part 41,38,31,0,0,52,24,39,83,83,73,0,78,78,2021-10-28 16:26:00
Part 41,39,0,0,44,13,16,10,84,70,0,93,86,58,2021-10-29 15:38:00
Part 41,39,0,0,44,13,16,10,84,70,0,93,86,58,2021-10-30 07:04:00
Part 41,61,13,16,10,90,69,0,90,84,58,100,90,0,2021-11-01 07:03:00
