Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 38,96,31,45,112,96,84,0,66,46,151,38,0,0,2021-09-13 18:30:00
Part 38,51,43,97,113,0,0,74,75,85,121,31,0,0,2021-09-14 17:30:00
Part 38,38,99,94,0,0,67,88,77,139,53,0,0,0,2021-09-15 16:33:00
Part 38,108,96,0,0,68,87,79,133,191,187,0,175,150,2021-09-16 17:06:00
Part 38,126,0,0,0,0,0,0,78,82,0,70,110,138,2021-09-17 06:32:00
Part 38,126,0,0,0,0,0,0,78,82,0,70,110,138,2021-09-18 07:13:00
Part 38,126,0,0,0,0,0,0,78,82,0,70,110,138,2021-09-19 06:30:00
Part 38,126,0,0,0,0,0,0,78,82,0,70,110,138,2021-09-20 06:29:00
Part 38,126,0,0,0,0,0,0,78,82,0,70,110,138,2021-09-21 06:31:00
Part 38,126,0,0,0,0,0,0,78,82,0,70,110,138,2021-09-22 06:33:00
Part 38,126,0,0,0,0,0,0,78,82,0,70,110,138,2021-09-23 06:35:00
Part 38,126,0,0,0,0,0,0,78,82,0,70,110,138,2021-09-24 06:33:00
Part 38,126,0,0,0,0,0,0,78,82,0,70,110,138,2021-09-25 15:38:00
Part 38,126,0,0,0,0,0,0,78,82,0,70,110,138,2021-09-26 06:28:00
Part 38,93,107,118,106,88,100,0,70,100,80,115,95,47,2021-09-27 12:58:00
Part 38,129,118,112,89,0,0,103,82,96,90,73,79,0,2021-09-28 18:00:00
Part 38,159,109,108,0,0,94,90,93,91,74,73,0,83,2021-09-29 11:58:00
Part 38,146,104,0,0,103,96,101,104,98,91,0,25,0,2021-09-30 17:34:00
Part 38,125,0,0,108,85,78,89,75,67,0,108,78,14,2021-10-01 07:08:00
Part 38,0,0,133,104,78,80,82,66,0,115,61,20,24,2021-10-02 08:35:00
Part 38,0,0,133,104,78,80,82,66,0,115,61,20,24,2021-10-03 07:03:00
Part 38,133,104,78,80,82,66,0,115,61,20,24,26,0,2021-10-04 16:30:00
Part 38,93,35,67,46,0,0,0,78,90,71,106,71,0,2021-10-05 10:29:00
Part 38,94,68,45,0,0,0,76,87,78,107,79,0,43,2021-10-06 18:34:00
Part 38,119,43,0,0,0,77,88,73,105,87,0,45,38,2021-10-07 17:32:00
Part 38,107,0,0,0,73,95,74,98,0,0,92,45,41,2021-10-08 15:05:00
Part 38,107,0,0,0,73,95,74,98,0,0,92,45,41,2021-10-09 07:05:00
Part 38,107,0,0,0,73,95,74,98,0,0,92,45,41,2021-10-10 06:29:00
Part 38,107,0,0,0,73,95,74,98,0,0,92,45,41,2021-10-11 06:28:00
Part 38,100,100,78,100,0,0,93,45,41,92,38,6,0,2021-10-12 11:34:00
Part 38,116,76,88,0,0,116,59,38,96,41,12,0,45,2021-10-13 12:38:00
Part 38,87,86,0,0,98,61,40,79,35,51,0,44,40,2021-10-14 16:30:00
Part 38,114,0,0,65,74,39,74,38,53,0,68,182,154,2021-10-15 15:34:00
Part 38,0,0,79,79,37,82,42,70,0,88,153,161,117,2021-10-16 07:42:00
Part 38,0,0,79,79,37,82,42,70,0,88,153,161,117,2021-10-17 06:36:00
Part 38,79,79,37,82,42,70,0,88,153,161,117,0,0,2021-10-18 16:38:00
Part 38,84,39,81,39,0,0,70,75,125,176,151,0,0,2021-10-19 15:57:00
Part 38,44,85,40,0,0,70,74,125,149,137,0,0,77,2021-10-20 16:01:00
Part 38,66,74,0,0,53,73,125,133,152,0,0,88,75,2021-10-21 15:01:00
Part 38,89,0,0,56,53,11,107,180,0,0,109,115,85,2021-10-22 16:03:00
Part 38,89,0,0,56,53,11,107,180,0,0,109,115,85,2021-10-23 07:08:00
Part 38,89,0,0,56,53,11,107,180,0,0,109,115,85,2021-10-24 06:33:00
Part 38,31,28,22,27,30,0,0,165,100,107,93,103,97,2021-10-25 17:29:00
Part 38,43,22,24,43,0,0,174,117,125,96,109,45,0,2021-10-26 06:33:00
Part 38,43,22,41,0,0,176,116,122,103,121,110,0,119,2021-10-27 06:39:00
Part 38,32,35,0,0,168,214,92,104,92,108,0,75,32,2021-10-28 16:26:00
Part 38,37,0,0,192,141,114,130,71,117,0,81,85,60,2021-10-29 15:38:00
Part 38,37,0,0,192,141,114,130,71,117,0,81,85,60,2021-10-30 07:04:00
Part 38,207,139,72,161,78,120,0,76,83,79,13,0,0,2021-11-01 07:03:00
