Part Number,D일 투입예정 수량(D일계획),D+1일 투입예정 수량(Total),D+2일 투입예정 수량(Total),D+3일 투입예정 수량(Total),D+4일 투입예정 수량(Total),D+5일 투입예정 수량,D+6일 투입예정 수량,D+7일 투입예정 수량,D+8일 투입예정 수량,D+9일 투입예정 수량,D+10일 투입예정 수량,D+11일 투입예정 수량,D+12일 투입예정 수량,CRET_TIME
Part 74,0,0,162,70,68,116,0,105,131,171,112,35,27,2021-09-13 18:30:00
Part 74,0,162,70,68,0,0,116,105,131,172,112,35,0,2021-09-14 17:30:00
Part 74,162,70,68,0,0,119,106,130,171,110,37,0,26,2021-09-15 16:33:00
Part 74,99,53,0,0,64,82,138,187,97,37,0,47,93,2021-09-16 17:06:00
Part 74,71,0,0,60,65,82,139,182,73,0,140,24,0,2021-09-17 06:32:00
Part 74,71,0,0,60,65,82,139,182,73,0,140,24,0,2021-09-18 07:13:00
Part 74,71,0,0,60,65,82,139,182,73,0,140,24,0,2021-09-19 06:30:00
Part 74,71,0,0,60,65,82,139,182,73,0,140,24,0,2021-09-20 06:29:00
Part 74,71,0,0,60,65,82,139,182,73,0,140,24,0,2021-09-21 06:31:00
Part 74,71,0,0,60,65,82,139,182,73,0,140,24,0,2021-09-22 06:33:00
Part 74,71,0,0,60,65,82,139,182,73,0,140,24,0,2021-09-23 06:35:00
Part 74,71,0,0,60,65,82,139,182,73,0,140,24,0,2021-09-24 06:33:00
Part 74,71,0,0,60,65,82,139,182,73,0,140,24,0,2021-09-25 15:38:00
Part 74,71,0,0,60,65,82,139,182,73,0,140,24,0,2021-09-26 06:28:00
Part 74,67,70,65,116,121,123,0,145,201,48,56,0,0,2021-09-27 12:58:00
Part 74,79,65,101,115,129,0,115,206,101,62,0,0,0,2021-09-28 18:00:00
Part 74,91,53,82,0,0,114,127,188,216,138,0,0,0,2021-09-29 11:58:00
Part 74,93,78,0,0,128,130,172,210,146,0,0,0,63,2021-09-30 17:34:00
Part 74,69,0,0,105,145,137,127,134,196,0,69,0,8,2021-10-01 07:08:00
Part 74,0,0,106,142,114,134,189,217,0,226,131,24,15,2021-10-02 08:35:00
Part 74,0,0,106,142,114,134,189,217,0,226,131,24,15,2021-10-03 07:03:00
Part 74,106,142,114,134,189,217,0,226,131,24,15,69,185,2021-10-04 16:30:00
Part 74,123,100,114,151,197,0,222,216,103,2,19,119,0,2021-10-05 10:29:00
Part 74,128,116,146,0,0,0,194,204,210,186,53,0,8,2021-10-06 18:34:00
Part 74,142,121,0,0,0,57,27,50,59,112,0,85,111,2021-10-07 17:32:00
Part 74,134,0,0,0,54,42,127,120,140,0,123,109,129,2021-10-08 15:05:00
Part 74,134,0,0,0,54,42,127,120,140,0,123,109,129,2021-10-09 07:05:00
Part 74,134,0,0,0,54,42,127,120,140,0,123,109,129,2021-10-10 06:29:00
Part 74,134,0,0,0,54,42,127,120,140,0,123,109,129,2021-10-11 06:28:00
Part 74,84,38,130,123,150,0,133,143,116,81,85,219,0,2021-10-12 11:34:00
Part 74,88,133,116,144,0,122,156,104,87,93,234,0,21,2021-10-13 12:38:00
Part 74,171,127,0,0,170,169,151,136,130,123,0,141,145,2021-10-14 16:30:00
Part 74,171,0,0,168,170,152,137,133,119,0,142,140,182,2021-10-15 15:34:00
Part 74,0,0,208,170,152,136,132,121,0,141,141,178,0,2021-10-16 07:42:00
Part 74,0,0,208,170,152,136,132,121,0,141,141,178,0,2021-10-17 06:36:00
Part 74,208,170,152,136,132,121,0,141,141,178,0,0,0,2021-10-18 16:38:00
Part 74,208,152,145,137,128,0,121,127,161,109,0,0,0,2021-10-19 15:57:00
Part 74,211,145,131,0,0,137,118,126,144,177,134,0,11,2021-10-20 16:01:00
Part 74,185,121,0,0,119,122,141,171,146,156,0,35,5,2021-10-21 15:01:00
Part 74,164,0,0,108,129,150,146,134,135,0,117,92,58,2021-10-22 16:03:00
Part 74,164,0,0,108,129,150,146,134,135,0,117,92,58,2021-10-23 07:08:00
Part 74,164,0,0,108,129,150,146,134,135,0,117,92,58,2021-10-24 06:33:00
Part 74,134,127,149,136,136,123,0,110,103,55,142,111,52,2021-10-25 17:29:00
Part 74,152,153,137,137,0,0,131,124,134,122,110,116,0,2021-10-26 06:33:00
Part 74,166,159,143,0,0,137,136,132,137,96,111,0,93,2021-10-27 06:39:00
Part 74,189,143,0,0,151,137,132,137,131,93,0,101,71,2021-10-28 16:26:00
Part 74,180,0,0,146,141,140,136,149,151,0,151,151,153,2021-10-29 15:38:00
Part 74,180,0,0,146,141,140,136,149,151,0,151,151,153,2021-10-30 07:04:00
Part 74,179,141,138,136,146,152,0,154,152,153,141,72,17,2021-11-01 07:03:00
