lstm,rf,xgb,gb,hgb
8.874576195838687,12.817189345962621,12.883608187683208,12.270566706497105,9.4352437482552
9.446987181549384,10.150671081730538,14.300918316291165,10.865719896796605,9.596392604782405
15.963830307218029,18.331679304611352,19.38235548692756,17.576702316323402,16.641396662807022
9.741369863226717,17.067289454458543,40.69416966200532,13.159314097887497,15.048942278013056
6.10216118844202,7.22775638004581,6.590933882364307,6.7585693617316815,6.245571010586505
